,,,,,,,,,,,
,"Реестр лицензий, текущий статус которых ""действует"" по состоянию на 08 октября 2012 г.",,,,,,,,,,
,,,,,,,,,,,
,,Параметры отбора:,,,,,,,,,
,,Статус лицензий = Действует,,,,,,,,,
,№,Лицензиант,ИНН,КПП,Данные лицензии,,,,,,Юридический адрес
,,,,,Номер ,Серия,Дата выдачи,Дата начала,Дата окончания,Текущий статус,
,805,"Общество с ограниченной ответственностью ""Торгово-промышленный Дом ""Сударь""",2127022224,213001001,929,ЛГN,18.05.2012,18.05.2012,17.05.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Ленина пр-кт, 7, 1, 28"
,806,"Общество с ограниченной ответственностью ""Торговое предприятие «Сувар-2»",2128006730,213001001,481,ЛГ,11.09.2011,11.09.2011,10.09.2016,Действует,"428027, Чувашская Респ, , Чебоксары г, , 9 Пятилетки пр-кт, 5, ,"
,807,"Общество с ограниченной ответственностью ""Торговый дом ""Авангард""",2123005926,212301001,"830,832",Г,30.09.2007,30.09.2007,29.09.2012,Действует,"429330, Чувашская Респ, , Канаш г, , Котовского ул, 4, ,"
,808,"Общество с ограниченной ответственностью ""Торговый дом ""Акатуй""",2130063157,213001001,"831,678",Г,01.12.2009,01.12.2009,30.11.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Университетская ул, 22, , "
,809,"Общество с ограниченной ответственностью ""Торговый дом ""Визит""",2112389710,211201001,975,ЛГN,14.06.2012,17.06.2012,16.06.2013,Действует,"429530, Чувашская Респ, Моргаушский р-н, , Моргауши с, Учительская ул, 14 ""м"", , "
,810,"Общество с ограниченной ответственностью ""Торговый дом ""Волжанин""",2124031326,212401001,"1,016",ЛГN,05.07.2012,05.07.2012,20.12.2014,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Советская ул, 65, офис 89, , "
,811,"Общество с ограниченной ответственностью ""Торговый дом ""Вурнарский мясокомбинат""",2104007653,210401001,"831,561",Г,17.02.2009,17.02.2009,16.02.2014,Действует,"429220, Чувашская Респ, Вурнарский р-н, , Вурнары пгт, К.Маркса ул, 54, , "
,812,"Общество с ограниченной ответственностью ""Торговый дом ""Заходи""",2130001785,213001001,305,ЛГN,04.07.2011,04.07.2011,03.07.2016,Действует,"428000, Чувашская Респ, , Чебоксары г, , Хузангая ул, 32, ,"
,813,"Общество с ограниченной ответственностью ""Торговый дом ""Каравай""",2122005306,212201001,"831,838",Г,26.11.2010,26.11.2010,25.11.2015,Действует,"429826, Чувашская Респ, , Алатырь г, , Чайковского ул, 98, ,"
,814,"Общество с ограниченной ответственностью ""Торговый дом ""Кристалл""",2120003649,212001001,"1,260",ЛГN,26.09.2012,24.10.2012,23.10.2015,Действует,"429380, Чувашская Респ, Яльчикский р-н, , Яльчики с, Кооперативная ул, 70 А, ,"
,815,"Общество с ограниченной ответственностью ""Торговый дом ""Олимп""",2123000861,212301001,597,ЛГ,22.11.2011,22.11.2011,18.06.2016,Действует,"429335, Чувашская Респ, , Канаш г, , Железнодорожная ул, 165, ,"
,816,"Общество с ограниченной ответственностью ""Торговый дом ""Фаворит""",2122005514,212201001,52,ЛГ,28.12.2010,28.12.2010,27.12.2015,Действует,"429826, Чувашская Респ, , Алатырь г, , Первомайская ул, 91, 23, "
,817,"Общество с ограниченной ответственностью ""Торговый дом ""Фито-лайн""",2128045707,213001001,"1,188",ЛГN,04.09.2012,04.09.2012,24.07.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Ленина пр-кт, 1, ,"
,818,"Общество с ограниченной ответственностью ""Торговый Дом Капитал""",2113001457,211301001,"830,874",Г,01.01.2008,01.01.2008,31.12.2012,Действует,"429020, Чувашская Респ, Порецкий р-н, , Порецкое с, Ленина ул, 93, ,"
,819,"Общество с ограниченной ответственностью ""Торговый Дом Ядринского мясокомбината Чувашпотребсоюза""",2119005176,211901001,"1,110",ЛГN,07.08.2012,07.08.2012,20.02.2014,Действует,"429061, Чувашская Респ, Ядринский р-н, Ядрин г, , 30 лет Победы ул, 32, , "
,820,"Общество с ограниченной ответственностью ""Торговый дом""",2128704607,212801001,"831,809",Г,17.09.2010,17.09.2010,07.11.2015,Действует,"428032, Чувашская Респ, , Чебоксары г, , Ленинградская ул, 24, , "
,821,"Общество с ограниченной ответственностью ""Торговый комплекс Ядринский""",2119901817,211901001,846,ЛГN,28.03.2012,20.04.2012,19.04.2014,Действует,"429061, Чувашская Респ, Ядринский р-н, Ядрин г, , Садовая ул, 1, ,"
,822,"Общество с ограниченной ответственностью ""Торговый центр ""Светлана""",2120003663,212001001,"830,900",Г,24.01.2008,24.01.2008,23.01.2013,Действует,"429385, Чувашская Респ, Яльчикский р-н, , Большая Таяба с, Школьная ул, 24, ,"
,823,"Общество с ограниченной ответственностью ""ТРАК ЕН""",2109001870,210901001,"1,160",ЛГN,17.08.2012,17.08.2012,16.08.2013,Действует,"429620, Чувашская Респ, Красноармейский р-н, , Красноармейское с, Первомайская ул, 2, , "
,824,"Общество с ограниченной ответственностью ""Трактир""",2123008187,212301001,702,ЛГN,29.12.2011,29.12.2011,28.12.2012,Действует,"429335, Чувашская Респ, , Канаш г, , Кооперативная ул, 29, ,"
,825,"Общество с ограниченной ответственностью ""Трактир""",2130003165,213001001,"830,903",Г,29.01.2008,29.01.2008,28.01.2013,Действует,"428020, Чувашская Респ, , Чебоксары г, , Бабушкина пер, 8, ,"
,826,"Общество с ограниченной ответственностью ""ТрансАвто""",2130023940,213001001,"1,098",ЛГN,31.07.2012,31.07.2012,07.12.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , И.Я.Яковлева пр-кт, 37, , "
,827,"Общество с ограниченной ответственностью ""Транспортная компания ""Белые Росы""",2130060773,213001001,"831,795",Г,24.08.2010,24.08.2010,23.08.2015,Действует,"428000, Чувашская Респ, , Чебоксары г, , Хозяйственный проезд, 11, , "
,828,"Общество с ограниченной ответственностью ""Трансремстрой""",2106007779,210601001,818,ЛГN,15.03.2012,15.03.2012,14.03.2015,Действует,"429301, Чувашская Респ, Канашский р-н, , Ухманы с, Октябрьская ул, 31, , "
,829,"Общество с ограниченной ответственностью ""Трейд-Бизнес""",2130099072,213001001,"1,097",ЛГN,19.07.2012,19.07.2012,18.07.2013,Действует,"428000, Чувашская Республика, , Чебоксары г, , Тракторостроителей пр-кт, 14 ""Б"", , "
,830,"Общество с ограниченной ответственностью ""Три эР""",2109902794,210901001,670,ЛГ,22.12.2011,22.12.2011,21.12.2012,Действует,"429620, Чувашская Респ, Красноармейский р-н, , Красноармейское с, Новая ул, 1, а,"
,831,"Общество с ограниченной ответственностью ""Триада""",2103904675,210301001,"831,359",Г,06.07.2010,06.07.2010,05.07.2013,Действует,"429350, Чувашская Респ, Батыревский р-н, , Батырево с, Ленина пр-кт, 39, , "
,832,"Общество с ограниченной ответственностью ""Трио""",2130062690,213001001,"831,666",Г,12.11.2009,12.11.2009,11.11.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Университетская ул, 35, , "
,833,"Общество с ограниченной ответственностью ""Трио""",2122006028,212201001,"830,964",Г,04.06.2008,04.06.2008,03.06.2013,Действует,"429826, Чувашская Респ, , Алатырь г, , Гагарина ул, 325, д, 3"
,834,"Общество с ограниченной ответственностью ""ТриумфЧ""",2130057675,213001001,727,ЛГ,11.01.2012,11.01.2012,16.08.2014,Действует,"428014, Чувашская Респ, , Чебоксары г, , Чапаева ул, 4, , "
,835,"Общество с ограниченной ответственностью ""ТриэН""",2130085859,213001001,939,ЛГN,23.05.2012,23.05.2012,22.05.2013,Действует,"428014, Чувашская Респ, , Чебоксары г, , Ашмарина ул, 54, , "
,836,"Общество с ограниченной ответственностью ""Тройка""",2123010860,212301001,"1,235",ЛГN,19.09.2012,19.09.2012,18.09.2013,Действует,"428010, Чувашская Респ, , Чебоксары г, , Ягодный пер, 6, помещение 3, , "
,837,"Общество с ограниченной ответственностью ""ТСК""",2127022746,213001001,"830,918",Г,03.03.2008,03.03.2008,02.03.2013,Действует,"428031, Чувашская Респ, , Чебоксары г, , Эгерский б-р, 26, ,"
,838,"Общество с ограниченной ответственностью ""У Карины""",2108006805,210801001,129,ЛГ,27.04.2011,27.04.2011,26.04.2016,Действует,"429145, Чувашская Респ, Комсомольский р-н, , Нижнее Тимерчеево д, Пришкольная ул, 1, ,"
,839,"Общество с ограниченной ответственностью ""У Людмилы""",2118002207,211801001,656,ЛГ,16.12.2011,16.12.2011,15.06.2013,Действует,"429125, Чувашская Респ, Шумерлинский р-н, , Шумерля д, Калинина ул, 36Б, , "
,840,"Общество с ограниченной ответственностью ""У Татьяны""",2114902983,211401001,568,ЛГ,10.11.2011,23.11.2011,22.11.2013,Действует,"429406, Чувашская Респ, Урмарский р-н, , Чубаево д, Зарубина ул, 42, ,"
,841,"Общество с ограниченной ответственностью ""Удача""",2125006523,212501001,"1,124",,08.08.2012,08.08.2012,07.08.2013,Действует,"429120, Чувашская Респ, , Шумерля г, , Базарная площадь, , ,"
,842,"Общество с ограниченной ответственностью ""Удача""",2106000798,210601001,356,ЛГ N,14.07.2011,14.07.2011,13.07.2014,Действует,"429305, Чувашская Респ, Канашский р-н, , Верхняя Яндоба д, Ленина ул, 37, а,"
,843,"Общество с ограниченной ответственностью ""Удача""",2108006812,210801001,"1,228",ЛГN,14.09.2012,14.09.2012,23.07.2013,Действует,"429140, Чувашская Респ, Комсомольский р-н, , Комсомольское с, Озерная ул, 2 а, , "
,844,"Общество с ограниченной ответственностью ""Улыбка""",2130035382,213001001,"830,973",Г,21.06.2008,21.06.2008,20.06.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Тракторостроителей пр-кт, 64, офис 4, "
,845,"Общество с ограниченной ответственностью ""Универмаг""",2112003451,211201001,121,ЛГ,04.04.2011,04.04.2011,03.04.2016,Действует,"429530, Чувашская Респ, Моргаушский р-н, , Моргауши с, 50 лет Октября ул, 6, ,"
,846,"Общество с ограниченной ответственностью ""Универсал""",2119005271,211901001,"1,193",ЛГN,31.08.2012,31.08.2012,30.08.2013,Действует,"429061, Чувашская Респ, Ядринский р-н, Ядрин г, , К.Маркса ул, 36, ,"
,847,"Общество с ограниченной ответственностью ""Урман""",2116496840,211601001,840,ЛГN,23.03.2012,26.03.2012,25.03.2016,Действует,"429521, Чувашская Респ, Чебоксарский р-н, , Ишаки с, Центральная ул, 1а, ,"
,848,"Общество с ограниченной ответственностью ""Усадьба""",2119902521,211901001,583,ЛГ,16.11.2011,16.11.2011,15.11.2012,Действует,"429061, Чувашская Респ, Ядринский р-н, Ядрин г, , Некрасова ул, 24, , "
,849,"Общество с ограниченной ответственностью ""Услада""",2106007137,210601001,"830,950",Г,09.06.2008,09.06.2008,08.06.2013,Действует,"429332, Чувашская Респ, Канашский р-н, , Ямурза д, ПМС-205 ул, 5, , "
,850,"Общество с ограниченной ответственностью ""Успех плюс""",2129049750,213001001,"1,221",ЛГN,14.09.2012,14.09.2012,19.04.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Гагарина ул, 1а, ,"
,851,"Общество с ограниченной ответственностью ""Успех""",2125006467,212501001,"1,027",ЛГN,05.07.2012,11.07.2012,10.07.2013,Действует,"429120, Чувашская Респ, , Шумерля г, , Ленина ул, 80а, , "
,852,"Общество с ограниченной ответственностью ""Успех""",2106007546,210601001,"1,092",ЛГN,31.07.2012,31.07.2012,30.07.2013,Действует,"429312, Чувашская Респ, Канашский р-н, , Малдыкасы д, Калинина ул, 39, , "
,853,"Общество с ограниченной ответственностью ""Успех""",2130060935,213001001,"831,698",Г,21.12.2009,21.12.2009,20.12.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Николая Ильбекова ул, 4, , "
,854,"Общество с ограниченной ответственностью ""УТА""",2106007271,210601001,"831,515",Г,17.12.2008,17.12.2008,16.12.2013,Действует,"429321, Чувашская Респ, Канашский р-н, , Караклы д, Шоссейная ул, 63б, , "
,855,"Общество с ограниченной ответственностью ""ФАВ""",2130072585,213001001,995,ЛГN,22.06.2012,22.06.2012,21.06.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Ярославская ул, 39, , "
,856,"Общество с ограниченной ответственностью ""Фаворит""",2110052478,211001001,"831,656",Г,23.10.2009,23.10.2009,22.10.2014,Действует,"429044, Чувашская Респ, Красночетайский р-н, , Пандиково с, Ульянова ул, 5, , "
,857,"Общество с ограниченной ответственностью ""Фаворит""",2103004025,210301001,"831,669",Г,20.11.2009,20.11.2009,19.11.2014,Действует,"429350, Чувашская Респ, Батыревский р-н, , Батырево с, Ленина пр-кт, 34, , "
,858,"Общество с ограниченной ответственностью ""Файбер""",2130002926,211601001,868,ЛГN,13.04.2012,13.04.2012,12.04.2017,Действует,"429500, Чувашская Респ, Чебоксарский р-н, , Сятракасы (Лапсарская с/п) д, Новая ул, 2а, , "
,859,"Общество с ограниченной ответственностью ""Факел""",2113003609,211301001,"830,939",Г,31.03.2008,31.03.2008,30.03.2013,Действует,"429029, Чувашская Респ, Порецкий р-н, , Сыреси с, маг. ""Союз"", , ,"
,860,"Общество с ограниченной ответственностью ""Фаэтон""",2129027570,213001001,693,ЛГN,26.12.2011,26.12.2011,25.12.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Миттова б-р, 45а, ,"
,861,"Общество с ограниченной ответственностью ""Федор""",2115903531,211501001,811,ЛГN,02.03.2012,02.03.2012,01.03.2013,Действует,"429906, Чувашская Респ, Цивильский р-н, , Тиньговатово д, Николаева ул, 25, ,"
,862,"Общество с ограниченной ответственностью ""Феникс""",2124028348,212401001,"831,817",Г,20.10.2010,20.10.2010,22.05.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Энтузиастов ул, 1, , "
,863,"Общество с ограниченной ответственностью ""Фея""",2104007117,210401001,433,ЛГ,21.08.2011,21.08.2011,20.08.2014,Действует,"429209, Чувашская Респ, Вурнарский р-н, , Ершипоси д, Шоссейная ул, 21, ,"
,864,"Общество с ограниченной ответственностью ""Фея""",2120003198,212001001,163,ЛГ,04.05.2011,04.05.2011,03.05.2016,Действует,"429380, Чувашская Респ, Яльчикский р-н, , Старое Янашево д, Магазинная ул, 24, ,"
,865,"Общество с ограниченной ответственностью ""Фея""",2128708256,212801001,"1,142",ЛГN,21.08.2012,21.08.2012,20.08.2015,Действует,"428010, Чувашская Респ, , Чебоксары г, , Б.Хмельницкого ул, 38, ,"
,866,"Общество с ограниченной ответственностью ""Фирма ""Ника""",2130032455,213001001,"830,936",Г,24.03.2008,24.03.2008,23.03.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Николаева ул, 46, 1,"
,867,"Общество с ограниченной ответственностью ""Фирма ""Чувашмясопром""",2127002161,213001001,231,ЛГ,27.06.2011,27.06.2011,26.06.2013,Действует,"428027, Чувашская Респ, , Чебоксары г, , Машиностроителей проезд, 1, 6, "
,868,"Общество с ограниченной ответственностью ""Фирма Нива""",2122005680,212201001,238,ЛГ,21.06.2011,21.06.2011,20.06.2014,Действует,"429826, Чувашская Респ, , Алатырь г, , Ленина ул, 15, ,"
,869,"Общество с ограниченной ответственностью ""Фирма Шумер""",2117000310,211701001,"831,500",Г,26.11.2008,26.11.2008,25.11.2013,Действует,"429170, Чувашская Респ, Шемуршинский р-н, , Шемурша с, Автовокзальная, 7, ,"
,870,"Общество с ограниченной ответственностью ""Фольс""",2130083308,213001001,162,ЛГ,26.04.2011,26.04.2011,25.04.2016,Действует,"428012, Чувашская Респ, , Чебоксары г, , Канашское ш, 27, , "
,871,"Общество с ограниченной ответственностью ""ФОР-КАПИТАЛ""",1215009809,213001001,"831,492",Г,19.11.2008,19.11.2008,18.11.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Московский пр-кт, 38, III, "
,872,"Общество с ограниченной ответственностью ""Фортуна""",2109903011,210901001,"831,580",Г,10.04.2009,10.04.2009,09.04.2014,Действует,"429627, Чувашская Респ, Красноармейский р-н, Алманчино с, Гагарина ул, 93, "
,873,"Общество с ограниченной ответственностью ""Фортуна""",2125006650,212501001,353,ЛГ N,13.07.2011,13.07.2011,12.07.2013,Действует,"429120, Чувашская Респ, , Шумерля г, , Горького ул, 20, ,"
,874,"Общество с ограниченной ответственностью ""Фортуна""",2122005440,212201001,14,ЛГ,26.12.2010,26.12.2010,25.12.2015,Действует,"429826, Чувашская Респ, , Алатырь г, , Пушкина ул, 50, ,"
,875,"Общество с ограниченной ответственностью ""ФРЕГАТ-ЛЮКС""",2130002130,213001001,434,ЛГ,21.08.2011,21.08.2011,20.08.2016,Действует,"428024, Чувашская Респ, , Чебоксары г, , Хевешская ул, 35, а,"
,876,"Общество с ограниченной ответственностью ""Хавас""",2130002620,213001001,424,ЛГN,16.08.2011,16.08.2011,15.08.2016,Действует,"428014, Чувашская Респ, , Чебоксары г, , Ашмарина ул, 54 а, ,"
,877,"Общество с ограниченной ответственностью ""Хелен-Дрим""",2128009040,212801001,31,ЛГ,22.12.2010,22.12.2010,21.12.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , И.Яковлева пр-кт, 1 А, , "
,878,"Общество с ограниченной ответственностью ""Хлебозавод ""Сосновский""",2129053059,213001001,39,ЛГ,27.12.2010,27.12.2010,26.12.2013,Действует,"428902, Чувашская Респ, , Чебоксары г, Сосновка п, Сосновская ул, 49, , "
,879,"Общество с ограниченной ответственностью ""ХЛЕБОСОЛ""",2107902781,210701001,566,ЛГN,11.11.2011,11.11.2011,25.06.2014,Действует,"429430, Чувашская Респ, Козловский р-н, Козловка г, , Лобачевского ул, 30, ,"
,880,"Общество с ограниченной ответственностью ""Хорошо""",2124029670,212401001,"1,215",ЛГN,13.09.2012,13.09.2012,14.10.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , 10 Пятилетки ул, 2, , "
,881,"Общество с ограниченной ответственностью ""ХОТЭЙ""",2122006839,212201001,682,ЛГ,26.12.2011,26.12.2011,25.12.2014,Действует,"429826, Чувашская Респ, , Алатырь г, , Б.Хмельницкого ул, 34, , "
,882,"Общество с ограниченной ответственностью ""ХХ1 век""",2129060377,212901001,"1,001",ЛГN,22.06.2012,26.06.2012,25.06.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Пирогова ул, 18, 1,"
,883,"Общество с ограниченной ответственностью ""ХХ1 век""",2122005708,212201001,286,ЛГ,13.07.2011,13.07.2011,12.07.2016,Действует,"429826, Чувашская Респ, , Алатырь г, , Ленина ул, 104, ,"
,884,"Общество с ограниченной ответственностью ""ХЫЯЛ""",2108007510,210801001,831,ЛГN,23.03.2012,06.04.2012,05.04.2014,Действует,"429155, Чувашская Респ, Комсомольский р-н, , Чичканы д, Баумана ул, 3А, , "
,885,"Общество с ограниченной ответственностью ""Центр""",2115905232,211501001,547,ЛГ,31.10.2011,31.10.2011,30.10.2016,Действует,"429901, Чувашская Респ, Цивильский р-н, Цивильск г, , 50 лет Комсомола ул, 12, , "
,886,"Общество с ограниченной ответственностью ""Центр""",2130012762,213001001,849,ЛГN,30.03.2012,02.04.2012,01.04.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , К.Маркса ул, 47а, ,"
,887,"Общество с ограниченной ответственностью ""Центр""",2130001577,213001001,"1,144",ЛГN,17.08.2012,17.08.2012,16.08.2014,Действует,"428005, Чувашская Респ, , Чебоксары г, , Академика Крылова ул, 1, ,"
,888,"Общество с ограниченной ответственностью ""Центральный""",2105005426,210501001,860,ЛГN,11.04.2012,11.04.2012,10.04.2013,Действует,"429346, Чувашская Респ, Ибресинский р-н, , Вудоялы д, Советская ул, 40, , "
,889,"Общество с ограниченной ответственностью ""Центральный""",2125006682,212501001,"1,067",ЛГN,23.07.2012,23.07.2012,22.07.2015,Действует,"429120, Чувашская Респ, , Шумерля г, , Ленина ул, 4, ,"
,890,"Общество с ограниченной ответственностью ""Цивильский производственный комбинат ""Пищевик"" Чувашпотребсоюза"" ",2115000709,211501001,"831,581",Г,10.04.2009,10.04.2009,09.04.2014,Действует,"429920, Чувашская Респ, Цивильский р-н, , Молодежный п, Заводская ул, 19, ,"
,891,"Общество с ограниченной ответственностью ""Чайка""",2123002890,212301001,201,ЛГ,10.06.2011,10.06.2011,09.06.2013,Действует,"429330, Чувашская Респ, , Канаш г, , Ленина пр-кт, 18, ,"
,892,"Общество с ограниченной ответственностью ""Чайка""",2124026894,212401001,861,ЛГN,10.04.2012,20.04.2012,19.04.2014,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Солнечная ул, 23б, ,"
,893,"Общество с ограниченной ответственностью ""Чайка""",2121000915,212101001,"831,490",Г,31.10.2008,31.10.2008,30.10.2013,Действует,"429282, Чувашская Респ, Янтиковский р-н, , Яншихово-Норваши с, Школьная ул, 18, , "
,894,"Общество с ограниченной ответственностью ""Чебоксары-тур""",2124024505,212401001,"1,280",ЛГN,04.10.2012,04.10.2012,16.01.2017,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Винокурова ул, 78, ,"
,895,"Общество с ограниченной ответственностью ""Черемушки""",2115903500,211501001,227,ЛГ,16.06.2011,16.06.2011,15.06.2016,Действует,"429901, Чувашская Респ, Цивильский р-н, Цивильск г, , Советская ул, 80а, ,"
,896,"Общество с ограниченной ответственностью ""Шанар""",2124025241,212401001,203,ЛГ,19.06.2011,19.06.2011,18.06.2015,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , 10 Пятилетки ул, 2, ,"
,897,"Общество с ограниченной ответственностью ""Шанс""",2104000930,210401001,"831,661",Г,30.10.2009,30.10.2009,29.10.2014,Действует,"429220, Чувашская Респ, Вурнарский р-н, , Вурнары пгт, К.Маркса ул, 49, , "
,898,"Общество с ограниченной ответственностью ""ШАНЧАК""",2108007407,210801001,"831,501",Г,17.12.2008,17.12.2008,16.12.2013,Действует,"429151, Чувашская Респ, Комсомольский р-н, , Подлесные Чурачики д, Комсомольская ул, 24а, , "
,899,"Общество с ограниченной ответственностью ""Шанчак""",2106007850,210601001,"1,102",ЛГN,01.08.2012,01.08.2012,27.12.2012,Действует,"429322, Чувашская Респ, Канашский р-н, , Тобурданово с, Ленина ул, 71А, , "
,900,"Общество с ограниченной ответственностью ""Шемуршинский коопторг""",2123012024,212301001,472,ЛГ,12.09.2011,12.09.2011,11.09.2014,Действует,"429294, Чувашская Респ, , Канаш г, , К.Маркса ул, 7, , "
,901,"Общество с ограниченной ответственностью ""Шервуд""",2116499826,211601001,"1,081",ЛГN,27.07.2012,27.07.2012,26.07.2013,Действует,"429500, Чувашская Респ, Чебоксарский р-н, , Кугеси п, Садовая ул, 5, , "
,902,"Общество с ограниченной ответственностью ""Шимкусский""",2121000506,212101001,459,ЛГ,28.08.2011,28.08.2011,27.08.2016,Действует,"429294, Чувашская Респ, Янтиковский р-н, , Шимкусы с, Николаева ул, 13, ,"
,903,"Общество с ограниченной ответственностью ""Шуба""",2129053570,212901001,"1,111",ЛГN,06.08.2012,06.08.2012,29.12.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Мате Залка ул, 13, 1,"
,904,"Общество с ограниченной ответственностью ""Шузьм""",2107004280,210701001,983,ЛГN,20.06.2012,20.06.2012,19.06.2013,Действует,"429430, Чувашская Респ, Козловский р-н, Козловка г, , Лобачевского ул, 26, ,"
,905,"Общество с ограниченной ответственностью ""Эгида""",2115903370,211501001,"831,466",Г,18.09.2008,18.09.2008,17.09.2013,Действует,"429901, Чувашская Респ, Цивильский р-н, Цивильск г, , Николаева ул, 2а, , "
,906,"Общество с ограниченной ответственностью ""ЭкоСтиль""",2124024978,211601001,"1,066",ЛГN,20.07.2012,20.07.2012,19.07.2013,Действует,"429567, Чувашская Респ, Чебоксарский р-н, , Лапсарское сельское поселение, Сятракасы д, Придорожная ул, 3, , "
,907,"Общество с ограниченной ответственностью ""Электромонтажная компания  ""Промснабэлектро""",2128056882,213001001,103,ЛГ,05.03.2011,05.03.2011,04.03.2016,Действует,"428031, Чувашская Респ, , Чебоксары г, , 324 Стрелковой Дивизии ул, 3а, , "
,908,"Общество с ограниченной ответственностью ""Элис""",2124004964,212401001,766,ЛГN,30.01.2012,30.01.2012,25.01.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Советская ул, 46а, ,"
,909,"Общество с ограниченной ответственностью ""Эллина""",2123010595,212301001,"831,498",Г,25.11.2008,25.11.2008,24.11.2013,Действует,"429330, Чувашская Респ, , Канаш г, , Пушкина ул, 32, 1,"
,910,"Общество с ограниченной ответственностью ""ЭльВиС""",2130098689,213001001,970,ЛГN,09.06.2012,09.06.2012,08.06.2017,Действует,"428000, Чувашская Респ, , Чебоксары г, , И.Яковлева пр-кт, 3, , "
,911,"Общество с ограниченной ответственностью ""Эмилия""",2107902774,210701001,943,ЛГN,23.05.2012,23.05.2012,19.06.2016,Действует,"429438, Чувашская Респ, Козловский р-н, , Еметкино д, 50 лет Победы ул, 2, ,"
,912,"Общество с ограниченной ответственностью ""ЭМИР""",2130097653,213001001,905,ЛГN,26.04.2012,26.04.2012,21.02.2013,Действует,"428003, Чувашская Респ, , Чебоксары г, , Школьный проезд, 1, , "
,913,"Общество с ограниченной ответственностью ""Эрлан""",2122003370,212201001,"831,521",Г,28.12.2008,28.12.2008,27.12.2013,Действует,"429826, Чувашская Респ, , Алатырь г, , Гагарина ул, 137, ,"
,914,"Общество с ограниченной ответственностью ""Эшкер""",2130102487,213001001,"1,117",ЛГN,08.08.2012,08.08.2012,07.08.2015,Действует,"Чувашская Республика, г.Чебоксары, ул.Ярославская, д.76 офис 517"
,915,"Общество с ограниченной ответственностью ""Ю-Питер""",2123007088,210601001,548,ЛГ,01.11.2011,01.11.2011,31.10.2016,Действует,"429311, Чувашская Респ, Канашский р-н, , Шихазаны с, Калинина ул., 27 А, "
,916,"Общество с ограниченной ответственностью ""Юман""",2112390722,211201001,"831,721",Г,11.02.2010,11.02.2010,10.02.2015,Действует,"429545, Чувашская Респ, Моргаушский р-н, , Тренькино д, Новая ул, 15, , "
,917,"Общество с ограниченной ответственностью ""Юман""",2112389156,211201001,476,ЛГ,07.09.2011,07.09.2011,06.09.2016,Действует,"429530, Чувашская Респ, Моргаушский р-н, , Моргауши с, 50 лет Октября ул, 4, ,"
,918,"Общество с ограниченной ответственностью ""Яблонька""",2130007032,213001001,549,ЛГ,03.11.2011,03.11.2011,02.11.2012,Действует,"428012, Чувашская Респ, , Чебоксары г, , Айзмана ул, 49 а, ,"
,919,"Общество с ограниченной ответственностью ""Ява""",2128704702,213001001,19,ЛГ,20.12.2010,20.12.2010,19.12.2015,Действует,"428027, Чувашская Респ, , Чебоксары г, , 9 Пятилетки пр-кт, 3, , "
,920,"Общество с ограниченной ответственностью ""Ягодка""",2128706996,212801001,"1,033",ЛГN,06.07.2012,07.07.2012,06.07.2013,Действует,"428010, Чувашская Респ, , Чебоксары г, , Б.Хмельницкого ул, 76, ,"
,921,"Общество с ограниченной ответственностью ""Яльчикский коопторг""",2123012017,212301001,"1,278",ЛГN,03.10.2012,03.10.2012,11.09.2014,Действует,"429294, Чувашская Респ, , Канаш г, , К.Маркса ул, 7, , "
,922,"Общество с ограниченной ответственностью ""Янтиковский общепит""",2121002750,212101001,922,ЛГN,14.05.2012,14.05.2012,13.05.2013,Действует,"429290, Чувашская Респ, Янтиковский р-н, , Янтиково с, Ленина пр-кт, 5, , "
,923,"Общество с ограниченной ответственностью ""ЯППИ""",2130002940,213001001,921,ЛГN,16.05.2012,16.05.2012,27.08.2016,Действует,"428022, Чувашская Респ, , Чебоксары г, , Складской проезд, 6, ,"
,924,Общество с ограниченной ответственностью «Общепит»,2115901936,211501001,155,ЛГ,17.04.2011,17.04.2011,16.04.2016,Действует,"429901, Чувашская Респ, Цивильский р-н, Цивильск г, , Терешковой ул, 8, ,"
