,Реестр действующих лицензий на право розничной продажи алкогольной продукции,,,,,,
,по состоянию на 02.10.2012г.,,,,,,
,,,,,,,
,№ п/п,Наименование организации (предприятия),"Адрес, директор, телефон","Торговые точки, адрес",Номер лицензии,Срок действия лицензии,Вид лицензируемой алкогольной продукции
,,,,"2 230,Магазин, Барышский район, с.Самородки",,,
,,,,"2 231,Магазин, Барышский район, с.Красная Поляна",,,
,,,,"2 232,Магазин, Барышский район, с.Ушаковка",,,
,,,,"2 233,Магазин, Барышский район, с.Красная Зорька",,,
,,,,"2 234,Магазин, Барышский район, с.Головцево",,,
,,,,"7 230,Магазин, Барышский район, г.Барыш, ул.Бумажников, 35 а",,,
,29,"Общество с ограниченной ответственностью ""Живайкинское кооперативное предприятие"", ИНН 7301003086, КПП 730101001","Директор Киселев Павел Иванович,  Ульяновская область, г.Барыш, ул.45 Стрелковой Дивизии, 18                                                                                            , Тел. 2-32-27","5 973,Магазин, Барышский район, с.Конновка",73 МЕ 001260  №404,с 04.12.2009 по 04.12.2012,Розничная продажа алкогольной продукции
,,,,"5 974,Магазин, Барышский район, п.Приозёрный",,,
,,,,"5 975,Магазин, Барышсикй район, с.Живайкино, ул.Советская",,,
,,,,"2 228,Магазин, Барышский район, с.Кармалейка",,,
,,,,"2 229,Магазин, Барышский район, с.Киселёвка",,,
,30,"Общество с ограниченной ответственностью ""Измайловское кооперативное предприятие"", ИНН 7301003093, КПП 730101001","Директор Киселев Павел Иванович,  Ульяновская область, г.Барыш,ул.45 Стрелковой Дивизии, 18                                                                                             , Тел. 2-32-27","5 976,Магазин, Барышский район, р.п.Измайлово, ул.Советская",73 МЕ 001256  №400,с 27.11.2009 по 27.11.2012,Розничная продажа алкогольной продукции
,,,,"2 235,Магазин, Барышский район, с.Старая Савадерка",,,
,,,,"2 236,Магазин, Барышский район, с.Смольково",,,
,,,,"2 237,Магазин, Барышский район, р.п.Старотимошкино, ул.Калинина",,,
,,,,"2 238,Магазин, Барышский район, р.п.Старотимошкино, ул.Пролетарская",,,
,,,,"2 239,Магазин, Барышский район, с.Калда, ул.Советская",,,
,,,,"2 240,Магазин, Барышский район, с.Екатериновка",,,
,,,,"2 241,Магазин, Барышский район, с.Попова Мельница",,,
,,,,"6 512,Магазин, Барышский район, с.Калда, ул.Советская, 43",,,
,,,,"6 513,Магазин, Барышский район, п.Красный Барыш, ул.Центральная, 21",,,
,31,"Общество с ограниченной ответственностью ""АлкоМир"", ИНН 7326031470, КПП 732601001","Директор Майоров Евгений Александрович,  г.Ульяновск, пр-д Обувщиков, 6                                                                                                                        , Тел. 35-61-21","5 981,Магазин, Барышский район, с.Киселевка, ул.Заречная, 38",73 МЕ 001529  №90,с 28.06.2011 по 28.06.2014,Розничная продажа алкогольной продукции
,,,,"5 983,Магазин, Майнский район, р.п.Майна, ул.Киевская, 1",,,
,,,,"5 984,Магазин, Сенгилеевский район, с.Красный Гуляй, ул.Пчеловская, 7",,,
,,,,"6 180,Магазин, Майнский р-н, р.п.Игнатовка, ул.Советская, 24",,,
,,,,"6 182,Магазин, Карсунский р-н, с.Теньковка, ул.Базарная, 28 а",,,
,,,,"6 183,Магазин, Чердаклинский р-н, р.п.Чердаклы, ул.Центральная, 1 а",,,
,,,,"2 149,Магазин, Майнский район, с.Репьевка Колхозная",,,
,,,,"6 682,Магазин, г.Ульяновск, пр-д Обувщиков, 6",,,
,,,,"2 153,Магазин, г.Ульяновск, ул.Шолмова (угол ул.Фруктовая)",,,
,,,,"2 150,Магазин, Майнский район, р.п.Майна, ул.Первомайская, 22 а",,,
,,,,"2 186,Магазин, Вешкаймский район, р.п.Чуфарово, ул.Заводская, 23",,,
,,,,"2 187,Магазин, г.Сенгилей, пересечение ул.Волжской и ул.Котовского",,,
,,,,"2 188,Магазин, Кузоватовский район, ст.Налейка, ул.Советская, 146",,,
,,,,"2 194,Магазин, г.Ульяновск, ул.Ефремова, 58",,,
,,,,"2 193,Магазин, Радищевский район, с.Ореховка, пер.Кооперативный, 4",,,
,,,,"2 246,Магазин, Барышский район, с.Живайкино, ул.Советская, 2",,,
,,,,"2 247,Магазин, Павловский район, с.Октябрьское, ул.Центральная, 1",,,
,,,,"2 249,Магазин, Павловский район, р.п.Павловка, ул.Гусева, 45",,,
,,,,"2 252,Магазин, Павловский район, с.Холстовка, ул.Центральная, 20",,,
,,,,"2 269,МАгазин, г.Ульяновск, ул.Ростовская, 14",,,
,,,,"7 078,Кафе, г.Сенгилей. ул.Красноармейская. 55",,,
,,,,"6 199,Магазин, г.Ульяновск, ул.Докучаева, 18",,,
,,,,"6 200,Магазин, г.Ульяновск, ул.Урицкого, 100",,,
,,,,"6 202,Магазин, Карсунский район, с.Теньковка, ул.Базарная 26",,,
,,,,"2 293,Магазин, Сурский район, с.Барышская Слобода, ул.Ленина, 13",,,
,,,,"2 300,Магазин, Карсунский район, р.п.Языково, ул.Красных Текстильщиков, 99",,,
,,,,"2 335,Магазин, Майнский район, п.Новоанненковский, ул.Центральная, 27",,,
,,,,"6 316,Торговый павильон, Карсунский район, р.п.Языково, ул.Цветкова, 15/3",,,
,,,,"6 317,Магазин, Вешкаймский район, р.п.Чуфарово, ул.Железной Дивизии, 6",,,
,,,,"2 435,Магазин, Новоспасский район, р.п.Новоспасское, ул.Сельхозтехника, д.4 кв.15",,,
,,,,"2 534,Магазин, Сурский район, р.п.Сурское, ул.Энгельса, 51 Б",,,
,,,,"2 505,Магазин, Сенгилеевский район, с.Русская Бектяшка, пер.Широкий, 4",,,
,,,,"2 514,Магазин, Чердаклинский район, р.п.Чердаклы, ул.Полевая, 53",,,
,,,,"2 518,Магазин, Карсунский район, с.Белозерье, ул.Совхозный поселок, 42",,,
,,,,"2 562,Магазин, Радищевский район, с.Новая Дмитриевка",,,
,,,,"6 132,Магазин, Барышский район, г.Барыш, ул.Степана Разина, 58",,,
,,,,"6 133,Магазин, Барышский район, г.Барыш, ул.Механизаторов, 29\4",,,
,,,,"5 765,Торговый павильон, Майнский район, р.п.Майна, ул.Красноармейская. 2",,,
,,,,"5 766,Торговый павильон, Майнский район, р.п.Майна, ул.Первомайская, 38",,,
,,,,"2 545,Магазин, Вешкаймский район, р.п.Чуфарово, ул.Мира, 40 а",,,
,,,,"2 547,Магазин, Карсунский район, р.п.Карсун, ул.Тельмана, 5",,,
,,,,"2 548,Магазин, Карсунский район, р.п.Карсун, п.ЧНФ, ул.Фабричная",,,
,,,,"2 569,Магазин, Сенгилеевский район, р.п.Красный Гуляй, ул.Железнодорожная, 33",,,
,,,,"2 570,Магазин, Сенгилеевский район, с.Тушна, ул.Ленина, 88 А",,,
,,,,"2 575,Магазин, Радищевский район, с.Верхняя Маза",,,
,,,,"2 576,Магазин, Радищевский район, с.Адоевщина",,,
,,,,"2 577,Магазин, Радищевский район, р.п.Радищево, ул.Советская, 112",,,
,,,,"2 581,Магазин, Новоспасский район, р.п.Новоспасское, ул.Баранова, 4",,,
,,,,"2 583,Магазин, Новоспасский район, д.Малая Андреевка, ул. 1 Мая, 11",,,
,,,,"2 585,Магазин, Новоспасский район, р.п.Новоспасское, ул.Свердлова, 43 а",,,
,,,,"6 136,Магазин, Новоспасский район, с.Троицкий Сунгур, ул.Базарная, 70",,,
,,,,"6 137,Магазин, Новоспасский район, с.Рокотушка",,,
,,,,"2 587,Магазин, г.Барыш, ул.Швейников, 33",,,
,,,,"2 590,Магазин, Барышский район, р.п.Старотимошкино, ул.Набережная, 63",,,
,,,,"2 591,Магазин, Барышсикй район, с.Заречное, ул.Зеленая, 2 б",,,
,,,,"5 770,Торговый павильон, Цильнинский район, с.Арбузовка, ул.Свияжская, 27",,,
,,,,"5 773,Торговый павильон, Цильнинский район, р.п.Цильна, ул.Пионерская, 4 б",,,
,,,,"2 600,Магазин, г.Барыш, ул.Энергетиков, 9",,,
,,,,"6 140,Кафе, Цильнинский район, с.Большое Нагаткино, ул.Садовая, 40",,,
,,,,"2 613,Магазин, г.Ульяновск, ул.Металлистов, 18",,,
,,,,"2 614,Магазин, г.Ульяновск, Западный бульвар, 18",,,
,,,,"2 618,Магазин, Николаевский район, с. Сухая Терешка, ул.Воробьевская, 5",,,
,,,,"2 619,Магазин, Николавский район, с.Телятниково, ул.Центральная. 2",,,
,,,,"2 565,Магазин, Кузоватовский район, с.Стоговка",,,
,,,,"2 616,Магазин, Николаевский район, с.Куроедово, ул.Новая, 41/2",,,
,,,,"2 654,Магазин, Карсунский район, с.Сухой Карсун, ул.Новая",,,
,,,,"2 712,Магазин, Новоспасский район, р.п.Новоспасское, пл.Макаренко, 31 а",,,
,,,,"2 713,Магазин, г.Ульяновск, ул.Локомотивная, 6 корпус 3",,,
,,,,"2 744,Магазин, Вешкаймский район, с.Березовка",,,
,,,,"2 757,Магазин, Базарносызганский район,р.п.Б.Сызган, ул.Авдеева, 48",,,
,,,,"2 758,Магазин, Базарносызганский район, р.п.Б.Сызган, ул.Рабочая, 55",,,
,,,,"2 760,Магазин, Базарносызганский район, р.п.Б.Сызган, ул.Озерки, 2",,,
,,,,"2 761,Магазин, Барышский раойн, с.Загарино, ул.Нижняя, 43",,,
,,,,"2 763,Магазин, г.Сенгилей, ул.Нижневыборная",,,
,,,,"2 779,Магазин, Вешкаймский район, р.п.Чуфарово, ул.Завадская",,,
,,,,"2 783,Магазин, Чердаклинский район, п.Первомайский, ул.Первомайская, 5",,,
,,,,"2 793,Магазин, г.Ульяновск, ул.Варейкиса, 39",,,
,,,,"2 819,Магазин, г.Ульяновск, ул.Маяковского, 27",,,
,,,,"2 823,Магазин, Радищевский район, р.п.Радищево, ул.Советская, 19",,,
,,,,"2 824,Магазин, Радищевский район, с.Дмитриевка. ул.Центральная, 23",,,
,,,,"2 841,Магазин, г.Ульяновск, ул.Гафурова, 39 а",,,
,,,,"2 860,Магазин, Новоспасский район, р.п.Новоспасское, пл.Макаренко, 21 Б",,,
,,,,"2 869,Магазин, г.Барыш, ул.Кирова, 156",,,
,,,,"2 835,Магазин, Вешкаймский район, р.п.Вешкайма, ул.Труда, 9 а",,,
,,,,"2 880,Магазин, Кузоватовский район, р.п.Кузоватово, ул.К.Маркса, 6",,,
,,,,"2 881,Магазин, Кузоватовский район, р.п.Кузоватово, ул.Буденного, 18",,,
,,,,"2 882,Магазин, Кузоватовский район, р.п.Кузоватово, ул.Комсомольская, 25",,,
,,,,"7 210,Магазин, Николаевский район, р.п.Николаевка, ул.Узкокалейная, 13",,,
,,,,"7 049,Магазин, Николаевский район, с.Мордовский  Канадей, ул.Центральная, 44",,,
,,,,"7 050,Магазин, Николаевский район, с.Курмаевка, ул.Школьная, 18",,,
,,,,"7 051,Магазин, Николаевский район, п.Нагорный, ул.Центральная, 5",,,
,,,,"6 027,Магазин, Карсунский район, р.п.Карсун, ул.Пушкина, 61",,,
,,,,"6 028,Магазин, Ульяновский район, с.Большие Ключищи, ул.Полевая, 32 А",,,
,,,,"6 030,Магазин, г.Ульяновск, ул.Маяковского, 18/47",,,
,,,,"6 237,Магазин, г.Ульяновск, ул.Ефремова, 113",,,
,,,,"6 238,Магазин, г.Ульяновск, ул.Лаишевка, ул.Полевая, 1 а",,,
,,,,"7 086,Магазин, г.Ульяновск, проезд Заводской,27",,,
,,,,"3 132,Магазин, г.Ульяновск, ул.Ефремова, 49",,,
,,,,"3 144,Магазин, г.Ульяновск, пр-т Гая, 65",,,
,,,,"3 141,Магазин, Чердаклинский район, с.Крестово-Городище, пер.Комсомольский, 26 а",,,
,,,,"3 139,Магазин, Барышский район, с.Поливаново, ул.Советская, 13",,,
,32,"Общество с ограниченной ответственностью ""ДВОРЦОВЫЙ РЯД-МС"", ИНН 7326019930, КПП 732701001","Директор Лебеденко Олег Александрович,  г.Ульяновск, ул.Ефремова, 52                                                                                                                          , Тел. 33-15-06, 33-15-02","2 065,Магазин, Кузоватовский р-н, р.п.Кузоватово, ул.Октябрьская, 5",73 МЕ 001976  №295,с 31.08.2012 по 31.08.2017,Розничная продажа алкогольной продукции
,,,,"2 385,Магазин, г.Ульяновск, ул.Вр.Михайлова, 32",,,
,,,,"2 494,Магазин, г.Ульяновск, ул.Краснопролетарская, 30.1",,,
,,,,"2 522,Магазин, Новоспасский район, р.п.Новоспасское, ул.Мира, 32",,,
,,,,"2 564,Магазин, Майнский район, р.п.Майна, ул.Советская, 14",,,
,,,,"2 909,Магазин, г.Ульяновск, ул. Варейкиса, 2 строение 1",,,
,,,,"3 041,Магазин, г.Димитровград, ул.Свирская, 4 а",,,
,,,,"7 110,Магазин, Карсунский район, р.п.Карсун, ул.Тельмана, 28 а",,,
,,,,"3 499,Магазин, г.Ульяновск, пр. Ульяновский, 2",,,
,,,,"3 516,Магазин, г.Ульяновск, пр. Тюленева, 15",,,
,,,,"3 554,Магазин, г.Ульяновск, ул. Полбина, 46",,,
,,,,"3 578,Магазин, г.Ульяновск, пр. Туполева, 26",,,
,,,,"3 590,Магазин, г.Димитровград, ул. Гагарина, 13",,,
,,,,"3 611,Магазин, г.Ульяновск, пр. Нариманова, 114/1",,,
,,,,"3 678,Магазин, г.Ульяновск, ул. Пушкарева, 8 а",,,
,,,,"3 707,Магазин, г.Ульяновск, ул. Гагарина, 15",,,
,,,,"3 507,Магазин, г.Ульяновск, ул. Пушкинская, 9",,,
,,,,"3 525,Магазин, г.Ульяновск, ул. Рябикова, 90",,,
,,,,"3 576,Магазин, г.Димитровград, пр. Димитрова, 15",,,
,,,,"3 742,Магазин, г.Ульяновск, ул. Заречная, 17",,,
,,,,"3 756,Магазин, г.Ульяновск, пр. Созидателей, 14",,,
,,,,"3 757,Магазин, г.Ульяновск, пр. Филатова, 12",,,
,,,,"3 939,Магазин, г.Ульяновск, ул. Репина, 37 б",,,
,,,,"3 980,Магазин, г.Ульяновск, пр. Врача Сурова, 20 корпус 2",,,
,,,,"3 995,Магазин, г.Ульяновск, ул. Отрадная, 87",,,
,,,,"3 996,Магазин, г.Ульяновск, ул. Шолмова, 5 а",,,
,,,,"3 997,Магазин, г.Ульяновск, ул. Полбина, 25",,,
,,,,"3 998,Магазин, г.Ульяновск, ул. К. Маркса, 39/126",,,
,,,,"4 018,Магазин, г.Ульяновск, ул. Карбышева, 20 а",,,
,,,,"4 019,Магазин, г.Ульяновск, ул. Корунковой, 23 а",,,
,,,,"4 025,Магазин, г.Ульяновск, ул. Камышинская, 19 а",,,
,,,,"4 068,Магазин, г.Ульяновск, ул. Рябикова, 116 строение 1",,,
,,,,"4 070,Магазин, г.Ульяновск, б-р Новосондецкий, 26 А",,,
,,,,"4 438,Магазин, г.Ульяновск, ул. Рябикова, 54 б",,,
,33,"Общество с ограниченной ответственностью ""АКРЭМ"", ИНН 7303025575, КПП 732601001","Директор Майоров Евгений Александрович,  г.Ульяновск, проезд Героя России Аверьянова, 16                                                                                                       , Тел. 66-62-56","2 068,Магазин, Инзенский р-н, с.Аргаш, ул.Кузнецова, 69",73 МЕ 001546  №105,с 26.07.2011 по 26.07.2014,Розничная продажа алкогольной продукции
,,,,"2 072,Магазин, Цильнинский р-н, с.Б.Нагаткино, ул.Молокова, 37 б",,,
,,,,"2 074,Магазин, Сенгилеевский р-н, п.Силикатный, ул.Лесная, 4 б",,,
,,,,"2 099,Магазин, г.Ульяновск, ул.Хваткова, 1 в",,,
,,,,"2 106,Магазин, Карсунский район, р.п.Карсун, ул.Тельмана, 9/1",,,
,,,,"2 107,Магазин, Сенгилеевский район, с.Новая Слобода, ул.Первомайская, 41",,,
,,,,"2 108,Магазин, г.Барыш, пер.Пушкина",,,
,,,,"5 725,Торговая секция, г.Ульяновск, пр-т Гая, 100 Литера А1",,,
,,,,"2 110,Магазин, г.Ульяновск, ул.Пионерская, 11 а",,,
,,,,"2 115,Магазин, г.Ульяновск, пр-т Врача Сурова, 20",,,
,,,,"2 120,Магазин, Цильнинский р-н, с.Большое Нагаткино, ул.Молокова, 42",,,
,,,,"2 123,Магазин, Инзенский р-н, г.Инза, ул.Ф.Энгельса, 51 в",,,
,,,,"2 116,Магазин, г.Ульяновск, пр.Академика Филатова, 4 а",,,
,,,,"6 185,Магазин, Чердаклинский р-н, с.Чувашский Калмаюр, ул.Нижняя, 17",,,
,,,,"2 152,Магазин, г.Ульяновск, пересечение ул.Промышленная и ул.Рябикова",,,
,,,,"6 877,Магазин, г.Ульяновск, ул.Орджоникидзе, 55",,,
,,,,"2 219,Магазин, г.Ульяновск, ул.Ефремова, 75 а",,,
,,,,"2 268,Магазин, г.Ульяновск, ул.Волжская, 53  Б",,,
,,,,"2 363,Магазин, г.Ульяновск, б-р Киевский, 9",,,
,,,,"2 364,Магазин, г.Ульяновск, ул.Варейкиса, 9 а",,,
,,,,"2 418,Магазин, Вешкаймский р-н, р.п.Вешкайма, ул.Труда, 9 а",,,
,,,,"2 419,Магазин, г.Ульяновск, ул.Маяковского, 3",,,
,,,,"2 410,Магазин, Чердаклинский р-н, с.Поповка, ул.Центральная, 2",,,
,,,,"2 482,Магазин, г.Ульяновск. с.Баратаевка, ул.Луговая, 5",,,
,,,,"2 692,Магазин, г.Барыш, ул.Советская, 170",,,
,,,,"2 813,Магазин, г.Ульяновск, с.Баратаевка, ул.Мира, 160",,,
,,,,"2 815,Магазин, г.Ульяновск, с.Белый Ключ, ул.Ленина, 42 а",,,
,,,,"7 023,Магазин, г.Ульяновск, 2 переулок Мира, 21",,,
,,,,"7 055,Магазин, г.Ульяновск, ул.Р.Люксембург, 3/1",,,
,,,,"2 914,Магазин, г.Сенгилей, ул.Котовского, 42",,,
,,,,"2 915,Магазин, г.Сенгилей, ул.Гая, 89",,,
,,,,"3 005,Магазин, Вешкаймский район, с.Вешкайма, ул.Советская, 71",,,
,,,,"3 007,Магазин, Сенгилеевский район, п.Силикатный, ул.Энгельса, 2",,,
,,,,"3 008,Магазин, Сенгилеевский район, п.Красный Гуляй, ул.Садовая, 2",,,
,,,,"3 009,Магазин, Сенгилеевский район, с.Артюшкино, ул.Кооперативная, 37",,,
,,,,"3 010,Магазин, г.Ульяновск, ул.Промышленная, 74 А",,,
,,,,"3 011,Магазин, г.Ульяновск, пр-зд Сиреневый, 11 А",,,
,,,,"3 012,Магазин, Вешкаймский район, р.п.Вешкайма, ул.40 лет Октября, 25 а",,,
,,,,"3 030,Магазин, Карсунский район, р.п.Карсун, ул.Гусева, 6.1",,,
,,,,"3 031,Магазин, г.Ульяновск, ул.Сельдинская, 45",,,
,,,,"3 058,Магазин, Ульяновский район, с.Большие Ключищи, ул.Молодежная, 16",,,
,,,,"3 081,Магазин, Сурский район, р.п.Сурское, ул.Володарского, 33 а",,,
,,,,"3 082,Магазин, Сурский район, р.п.Сурское, ул.Октябрьская, 80 б",,,
,,,,"3 085,Магазин, Сурский район, р.п.Сурское, ул.Советская, 104",,,
,,,,"1 514,Кафе, Карсунский район, р.п.Карсун, ул.Гусева, 10 А",,,
,,,,"3 086,Магазин, г.Барыш, ул.Строителей, 9 А",,,
,,,,"2 001,М агазин, Карсунский район, с.Новое Погорелово",,,
,,,,"3 087,Магазин, Карсунский район, с.Уразовка",,,
,,,,"3 088,Магазин, Карсунский район, р.п.Карсун. ул.Ульянова, 39",,,
,,,,"3 089,Магазин, Карсунский район, р.п.Карсун, ул.Ульянова, 9",,,
,,,,"3 090,Магазин, Карсунский район, р.п.Карсун, ул.М.Горького, 101",,,
,,,,"7 415,Магазин, г.Ульяновск, на территории ГСК ""Титан-2""",,,
,,,,"7 416,Кафе, г.Сенгилей, ул.Чапаева, 6 Б",,,
,,,,"7 467,Магазин, г.Инза, ул.Вокзальная, 18",,,
,,,,"3 327,Магазин, г.Ульяновск,. б-р Фестивальный,12",,,
,,,,"3 331,Магазин, г.Ульяновск, ул.Пушкарева, 22",,,
,,,,"3 332,Магазин, г.Ульяновск, пр.Гая, 100 корпус 1",,,
,,,,"3 336,Магазин, г.Ульяновск, ул.Жигулевская, 17",,,
,,,,"3 337,Магазин, г.Ульяновск, пр-д Героя России Аверьянова, 16",,,
,,,,"3 338,Магазин, Ульяновский район, п.Липки, ул.Ленина, 2",,,
,,,,"3 339,Магазин, Чердаклинский район, р.п.Чердаклы, ул.Первомайская, 32",,,
,,,,"3 340,Магазин, г.Ульяновск, ул.Оренбургская, 42",,,
,,,,"3 342,Магазин, г.Ульяновск, ул.Полбина, 51",,,
,,,,"3 343,Магазин, г.Ульяновск, ул.Полбина, 36 Б",,,
,,,,"3 345,Магазин, г.Ульяновск, 3-й пер.Тимирязева, 7",,,
,,,,"3 346,Магазин, г.Ульяновск, ул.Октябрьская, 17 а",,,
,,,,"3 348,Магазин, г.Барыш, ул.Радищева, 101",,,
,,,,"3 350,Магазин, Чердаклинский район, п.Мирный, ул.Димитровградская, 59",,,
,,,,"3 354,Магазин, г.Сенгилей, ул.Чапаева, 8",,,
,,,,"3 355,Магазин, г.Сенгилей, ул.Колхозная",,,
,,,,"3 357,Магазин, г.Ульяновск, пр-т Авиастроителей, 17",,,
,,,,"3 359,Магазин, г.Ульяновск, ул.Почтовая, 26",,,
,,,,"3 362,Магазин, г.Ульяновск, пр-т Гая, 84",,,
,,,,"3 364,Магазин, г.Ульяновск, ул.Верхнеполевая, 15",,,
,,,,"3 368,Магазин, г.Ульяновск, б-р Пензенский , 22",,,
,,,,"3 369,Магазин, г.Ульяновск, пр.Ленинского Комсомола, 32 б",,,
,,,,"3 370,Магазин, Сенгилеевский район, п.Цемзавод, ул.Лесная,12",,,
,,,,"3 373,Магазин, Цильнинский район, с.Б.Нагаткино, ул.Советская, 1 в",,,
,,,,"3 374,Магазин, г.Барыш, ул.Кирова, 95",,,
,,,,"3 375,Магазин, г.Барыш, ул.Кирова, 1/1",,,
,,,,"3 377,Магазин, Вешкаймский район, с.Красный Бор, ул.Репинского, 56",,,
,,,,"3 378,Магазин, Чердаклинский район, п.Колхозный, ул.Дружная, 12",,,
,,,,"3 380,Магазин, г.Ульяновск, ул.Фруктовая, 5 а",,,
,,,,"3 384,Магазин, г.Ульяновск, 14-й пр-д Инженерный, 13",,,
,,,,"3 388,Магазин, г.Ульяновск, ул.Дмитрова, 2 а",,,
,,,,"5 712,Магазин, Ульяновская область, г.Инза, ул.Вокзальная, 18",,,
,,,,"5 713,Торговая секция, г.Новоульяновск, ул.Ленина, 9",,,
,,,,"5 731,Торговое место, Чердаклинский район, п.Мирный, ул.Кооперативная, 13",,,
,,,,"5 738,Торговый отдел, г.Ульяновск, проезд Обувщиков, 6",,,
,,,,"3 352,Магазин, г.Сенгилей, ул.Котовского, 46 г",,,
,34,"Общество с ограниченной ответственностью ""ТОРГОВЫЙ ДОМ ""АССОРТИ"", ИНН 7328500889, КПП 732801001","Директор Умрихина Вероника Анатольевна,  г.Ульяновск, пр-т Генерала Тюленева, 3                                                                                                                , Тел. 50-11-11","2 069,Магазин, г.Ульяновск, пр.Ульяновский, 11",73 МЕ 001888  №209,с 21.06.2012 по 21.06.2014,Розничная продажа алкогольной продукции
,,,,"4 110,Магазин, г.Ульяновск, пр-т Генерала Тюленева, 25",,,
,35,"Закрытое акционерное общество ""Ульяновская судоходная компания ""Демос"", ИНН 7325046339, КПП 732501001","Директор Северова Галия Ильдусовна,  г.Ульяновск, ул.Радищева, 140, строение 1                                                                                                             , Тел. 42-98-00","1 697,Кафе на пассажирском теплоходе ""Московский-20"", г.Ульяновск, ул.Портовая, 25",73 МЕ 001503  №68,с 13.05.2011 по 13.05.2014,Розничная продажа алкогольной продукции в том числе в розлив
,,,,"6 765,Кафе, г.Ульяновск, ул.Портовая, 25",,,
,,,,"6 766,Кафе на пассажирском теплоходе ""Герой Юрий Эм"", г.Ульяновск,ул.Портовая, 25",,,
,36,"Общество с ограниченной ответственностью ""Олимп"", ИНН 7326023461, КПП 732601001","Директор Фадеев Владимир Владиславович,  г.Ульяновск, ул.Локомотивная, 6 Б                                                                                                                     , Тел. 99-70-00,24-11-33","1 160,Закусочная ""Олимп"", г.Ульяновск, ул.Локомотивная, 6 Б строение 1",73 МЕ 001758  №84,с 05.04.2012 по 05.04.2013,Розничная продажа алкогольной продукции в том числе в розлив
,37,"Общество с ограниченной ответственностью ""Капитель"", ИНН 7302036937, КПП 730201001","Директор Дубровская Татьяна Валерьевна,  Ульяновская область, г.Димитровград, ул.Гончарова, 6 а                                                                                                , Тел. 6-70-73","1 466,Кафе, г.Димитровград, ул.Гончарова, 6 а",73 МЕ 001412  №104,с 10.12.2010 по 10.12.2013,Розничная продажа алкогольной продукции в том числе в розлив
,38,"Общество с ограниченной ответственностью ""Волга"", ИНН 7310005322, КПП 731001001","Директор Пронин Александр Петрович,  Ульяновская область, Мелекесский район, р.п.Мулловка, ул.Почтовая, 15                                                                                 , Тел. 9-25-48","4 938,Магазин ""Солнышко"", Мелекесский р-н, с.Никольское-на-Черемшане, ул.Ленина, 21 а",73 МЕ 001476  №42,с 11.04.2011 по 11.04.2014,Розничная продажа алкогольной продукции в том числе в розлив
,,,,"6 956,Магазин, Мелекесский район, р.п.Мулловка, ул.Красноармейская, 86",,,
,,,,"2 180,Магазин ""Ерыкла"", Мелекесский район, с.Ерыклинск, ул.Чапаева, 42",,,
,,,,"6 732,Торговый павильон ""Сластена"", Мелекесский район, р.п.Мулловка, ул.Красноармейская. 134/1",,,
,,,,"6 733,Торговый павильон ""Ромашка"", Мелекесский район, р.п.Мулловка, ул.Красноармейская, 172/1",,,
,,,,"6 734,Торговый павильон ""Снежинка"", Мелекесский район, р.п.Мулловка, ул.Комсомольская, 12/1",,,
,,,,"7 010,Торговый павильон ""Заводской"", Мелекесский район, р.п.Мулловка, ул.Садовая, 5 /1",,,
,,,,"7 011,Торговый павильон ""Центральный"", Мелекесский район, п.Кипрей, ул.Гагарина, 11/1",,,
,,,,"7 012,Торговый павильон ""Ручеек"", Мелекесский район, с.Ерыклинск, ул.Колхозная, 1/1",,,
,,,,"7 013,Торговый павильон ""Спутник"", Мелекесский район, р.п.Мулловка, ул.Мира, 25/1",,,
,,,,"7 014,Торговый павильон ""Калинка"", Мелекесский район, с.Никольское - на-Черемшане, ул.Калинина, 46/1",,,
,,,,"7 015,Торговый павильон ""Вишенка"", Мелекесский район, с.Никольское-на-Черемшане, ул.Ленина, 65/1",,,
,,,,"1 522,Кафе ""Волга"", Мелекеский район, р.п.Мулловка, ул.Почтовая, 15",,,
,,,,"4 591,Магазин ""Березка"", Мелекесский район, р.п.Мулловка, ул.Клубная, 8 А",,,
,,,,"4 612,Магазин ""Вкусный"", г.Ульяновск, пр-т Созидателей (около жилого дома N 4)",,,
,,,,"4 615,Магазин ""Волга"", Мелекесский район, р.п.Мулловка, ул.Пушкина, 5 А",,,
,,,,"4 639,Магазин ""Дока-хлеб"", Мелекесский район, р.п.Мулловка, ул.Почтовая, 15",,,
,,,,"4 672,Магазин ""Золотая рыбка"", Мелекесский район, р.п.Мулловка, ул.Красноармейская, 8",,,
,,,,"4 951,Магазин ""Теремок"", Мелекесский район, р.п.Мулловка, ул.Физкультурная, 16 А",,,
,,,,"4 983,Магазин ""Хлебушко"", г.Ульяновск, ул.40 лет Победы (около жилого дома N 10)",,,
,,,,"5 367,Магазин ""Любава"", Мелекесский район, р.п.Мулловка, ул.Луговая,47",,,
,,,,"4 720,Магазин ""Лакомка"", г.Ульяновск, б-р Новосондецкий (около жилого дома N 15)",,,
,39,"Общество с ограниченной ответственностью ""Комбинат питания"", ИНН 7321307942, КПП 732101001","Директор Скуганеева Наталья Ивановна,  Ульяновская область, Ульяновский р-н, р.п.Ишеевка, ул.Ленина,35                                                                                       , Тел. 2-19-64","4 625,Магазин ""Дачный"", Ульяновский р-н, р.п.Ишеевка, ул.Новокомбинатовская, 34",73 МЕ 001391  №83,с 05.10.2010 по 05.10.2013,Розничная продажа алкогольной продукции в том числе в розлив
