41180,28-Sep-12,,,,,,,,,,,,,
Орг_Прав_Форма,Краткое Наименование,ИНН,Код_ОКПО,Город,Улица,ГородФ,УлицаФ,Поле86,Номер лиценз,Серия бланка,Бланк,Начало действ лицензии,Конец действия лицензии,Конец Срока Продления
Общество с ограниченной ответственностью,"ООО ""Виктория""",7017141965,,г. Томск,"ул.Учительская, 2",г.Томск,,ТОМ,005318АЛ00,70МЕ,1536,2/26/2012,2/26/2013,
Общество с ограниченной ответственностью,"ООО ""УНИСОН""",7017145085,,г. Томск,"ул. Ивана Черных, 14, кв. 51",г.Томск,,ТОМ,005640АЛ00,70МЕ,2353,2/26/2012,2/26/2013,
Общество с ограниченной ответственностью,"ООО ""Диалог""",7017146748,,г. Томск,"Усова, д.9б",г.Томск,,ТОМ,005704АЛ00,70МЕ,2338,4/5/2012,4/5/2017,
Общество с ограниченной ответственностью,"ООО ""Олимп""",7017145857,,г. Томск,"с. Тимирязевское, пер. 2-й Рабочий, 13",г.Томск,,ТОМ,005270АЛ00,70МЕ,1484,4/5/2012,4/5/2017,
Общество с ограниченной ответственностью,"ООО ""КМ-Инвест""",7014045220,,г.Томск,"ул. Котовского, 8",г.Томск,"634033 пер. Ботанический, 2",ТОМ,005658АЛ01,70МЕ,2283,5/28/2012,5/28/2013,
Общество с ограниченной ответственностью,"ООО ""БИС""",7017131773,,г. Томск,"пр. Мира, д.35, кв. 66",г.Томск,,ТОМ,003885АЛ00,70МЕ,1768,5/28/2012,5/28/2013,
Общество с ограниченной ответственностью,"ООО ""СТОЛИЦА""",7017145906,,г. Томск,"Транспортная, д. 2б",г.Томск,,ТОМ,005813АЛ00,70МЕ,2476,5/28/2012,5/28/2013,
Общество с ограниченной ответственностью,"ООО ""Пеликан""",7017145470,,г. Томск,"ул. К. Ильмера, 23""а""",г.Томск,,ТОМ,005305АЛ00,70МЕ,1521,6/15/2012,5/28/2013,
Общество с ограниченной ответственностью,"ООО ""Эдем-М""",7017144645,,г. Томск,"ул. Косарева,29а",г.Томск,,ТОМ,005720АЛ00,70МЕ,2359,5/17/2012,5/17/2013,
Общество с ограниченной ответственностью,"ООО ""Дарья""",7017140182,,г. Томск,"с. Тимирязевское, ул. Ленина, 1",г.Томск,,ТОМ,005292АЛ00,70МЕ,1508,5/17/2012,5/17/2013,
Общество с ограниченной ответственностью,"ООО ""Никадан""",7017118758,,г. Томск,"Рабочая, 66",г.Томск,"ул. Войкова, 70",ТОМ,003906АЛ20,70МЕ,1816,5/17/2012,5/17/2013,
Общество с ограниченной ответственностью,"ООО ""Баден-Баден""",7017146610,,г. Томск,"ул.Вершинина, д.19",г.Томск,"ул. Вершинина, д.19",ТОМ,005766АЛ01,70МЕ,2412,4/28/2012,4/28/2017,
Общество с ограниченной ответственностью,"ООО ""ТимЦентр""",7017147149,,г. Томск,"с.Тимирязевское, ул. Комсомольская, 18",г.Томск,,ТОМ,005702АЛ00,70МЕ,2334,4/28/2012,4/28/2017,
Общество с ограниченной ответственностью,"ООО "" ТД ""Деревообрабатывающий цех""",7017147678,,г. Томск,"ул.Шишкова, 20",г.Томск,,ТОМ,005780АЛ00,70МЕ,2426,5/24/2012,5/24/2013,
Общество с ограниченной ответственностью,"ООО ""СИБИРЬ""",7017145053,,г. Томск,"п. Светлый, д. 23 а",г.Томск,,ТОМ,005271АЛ00,70МЕ,1485,5/24/2012,5/24/2013,
Общество с ограниченной ответственностью,"ООО ""ЛСТ""",7017146554,,г. Томск,"ул. Междугородная, 28",г.Томск,,ТОМ,005311АЛ00,70МЕ,1527,5/6/2012,5/6/2015,
Общество с ограниченной ответственностью,"ООО ""Кедр""",7017129502,,г. Томск,"ул. Бела Куна, 12/1, кв.45",г.Томск,,ТОМ,005673АЛ00,70МЕ,2299,5/6/2012,5/6/2015,
Общество с ограниченной ответственностью,"ООО ""Берилл""",7017132618,,г. Томск,"пр. Мира, 27, кв. 102",г.Томск,,ТОМ,005668АЛ00,70МЕ,2294,7/17/2012,7/17/2013,
Общество с ограниченной ответственностью,"ООО ""Берег С""",7017148417,,г. Томск,"ул. Дзержинского, 20, корп. 1, кв. 30",г.Томск,,ТОМ,005298АЛ00,70МЕ,1514,7/17/2012,7/17/2013,
Общество с ограниченной ответственностью,"ООО ""Промысел""",7017103261,,г. Томск,"пр. Ленина, д.212а",г.Томск,"пр. Ленина, 212а",ТОМ,005682АЛ01,70МЕ,2311,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО "" Одиссей-Т""",7017148640,,г. Томск,"пер. Курский,д.32",г.Томск,,ТОМ,005714АЛ00,70МЕ,2351,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Счастье мое""",7017148382,,г. Томск,"ул. Елизаровых, 19/1",г.Томск,,ТОМ,005678АЛ00,70МЕ,2307,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""Лидер""",7017148262,,г. Томск,"п. Светлый, 7, кв.12",г.Томск,,ТОМ,005695АЛ00,70МЕ,2325,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Апельсин""",7017148985,,г. Томск,"ул. Говорова, 86",г.Томск,,ТОМ,005680АЛ00,70МЕ,2309,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Вишня""",7017147935,,г. Томск,"с. Тимирязевское, ул. Лесотехническая, 2а",г.Томск,,ТОМ,005730АЛ00,70МЕ,2371,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Мечта""",7017148819,,г. Томск,"Сергея Лазо, д. 25, кв. 86",г.Томск,,ТОМ,005735АЛ00,70МЕ,2377,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""В.А.Л.""",7017132632,,г. Томск,"ул. Крымская, 79",г.Томск,,ТОМ,004021АЛ00,70МЕ,1893,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Дюжина""",7017149876,,г. Томск,"ул. Первомайская, 12",г.Томск,,ТОМ,005797АЛ00,70МЕ,2448,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ХИЛ""",7017148390,,г. Томск,"пр. Комсомольский, 73",г.Томск,,ТОМ,005302АЛ00,70МЕ,2302,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Радуга""",7017147068,,г. Томск,"д. Лоскутово, ул. Гагарина, д. 45 б",г.Томск,,ТОМ,005760АЛ00,70МЕ,2403,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Киевстар""",7017149763,,г. Томск,"ул. К. Ильмера, 8 а",г.Томск,,ТОМ,005296АЛ00,70МЕ,1512,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ОАЗИС""",7017149121,,г. Томск,"ул. Вокзальная,д.80,кор.а",г.Томск,,ТОМ,005707АЛ01,70МЕ,2342,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ЛУЧ""",7017150180,,г. Томск,"пер. 1 Водяной, 4",г.Томск,,ТОМ,005697АЛ00,70МЕ,5697,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""Сибирь Т""",7014045741,,Томский район,"с.Семилужки, ул. Иркутский тракт, д.1а/1",г.Томск,"п. Светлый, 11а",ТОМ,005284АЛ02,70МЕ,1499,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""РосТомПродукт""",7019029581,,г. Томск,"ул. Ачинская, 20",г.Томск,"634063 ул. С. Лазо. 25 ""г"" (магазин)",ТОМ,005767АЛ02,70МЕ,2413,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Приживая""",7017149788,,г. Томск,"ул. Дзержинского, 51-а",г.Томск,,ТОМ,005751АЛ00,70МЕ,2394,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Костюкевич""",7017149717,,г. Томск,"ул. Гагарина,д.2,корп,а",г.Томск,,ТОМ,005705АЛ00,70МЕ,2337,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Вера""",7017145783,,г.Томск,"п. Светлый, 11 а",г.Томск,,ТОМ,005729АЛ00,70МЕ,2370,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Аист""",7017149636,,г. Томск,"Елизаровых,10 А",г.Томск,,ТОМ,005701АЛ00,70МЕ,2336,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Керепеть""",7017136394,,г. Томск,"пр. Ленина, д. 259",г.Томск,,ТОМ,005721АЛ00,70МЕ,2360,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Корж""",7017149690,,г. Томск,"Иркутский тракт, 32",г.Томск,,ТОМ,005754АЛ00,70МЕ,2397,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Максимум""",7014044931,,Томский район,"п. Богашево, ул. Новостройка, 1 а",г.Томск,,ТОМ,005812АЛ00,70МЕ,2475,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Клаус""",7017144250,,г. Томск,"ул. Никитина, д. 43",г.Томск,"634061, Никитина, 43",ТОМ,005736АЛ01,70МЕ,2378,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Компания АА""",7017149107,,г. Томск,"ул. Рабочая,д.39,стр.1",г.Томск,,ТОМ,005304АЛ00,70МЕ,1520,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Куинджи""",7017143923,,г. Томск,"ул. Тверская, д.77, кв.20",г.Томск,"ул. Карташова, 52",ТОМ,004135АЛ02,70МЕ,1894,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Фатум""",7017146547,,г. Томск,"Первая Рабочая,35,стр.1",г.Томск,,ТОМ,005308АЛ00,70МЕ,1524,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Серебряная башня""",7017131156,,г. Томск,"пр. Кирова, 60 а",г.Томск,"пр-т Кирова, д.60А",ТОМ,005757АЛ01,70МЕ,2400,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Локо""",7017148696,,г. Томск,"пр. Кирова, 56 д",г.Томск,,ТОМ,005295АЛ00,70МЕ,1511,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ГЛЕБ""",7017141845,,г. Томск,"И. Черных, д. 48 а",г.Томск,,ТОМ,005708АЛ00,70МЕ,2343,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Калина""",7017141549,,г. Томск,"ул. Бирюкова, 6/2",г.Томск,,ТОМ,005781АЛ00,70МЕ,2427,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Весна""",7017151628,,г. Томск,"ул. Алтайская, д.72",г.Томск,,ТОМ,005731АЛ00,70МЕ,2372,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Анжелика""",7017150582,,г. Томск,"п. Светлый, д.28",г.Томск,,ТОМ,005753АЛ00,70МЕ,2396,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Митра""",7017133918,,г. Томск,"ул. Мокрушина, д. 24, кв. 37",г.Томск,,ТОМ,005287АЛ00,70МЕ,1503,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Ферганская кухня""",7017151280,,г. Томск,"пр. Ленина, 121а",г.Томск,,ТОМ,005321АЛ00,70МЕ,1539,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Золотой ключик""",7017149040,,г. Томск,"пер. Тихий,д.28,кв.41",г.Томск,,ТОМ,005743АЛ00,70МЕ,2385,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Осень""",7017149925,,г. Томск,"Гагарина, д. 52",г.Томск,,ТОМ,005776АЛ00,70МЕ,2422,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Созвездие""",7017143842,,г. Томск,"ул. Говорова, 34-71",г.Томск,,ТОМ,005706АЛ00,70МЕ,2339,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ТВ""",7017151473,,г. Томск,"ул. Красноармейская, д. 139",г.Томск,,ТОМ,004219АЛ00,70МЕ,1851,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Бирлога""",7017147452,,г. Томск,"ул. Вершинина,44 А, стр.1",г.Томск,,ТОМ,005453АЛ00,70МЕ,2468,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Нептун""",7017147981,,г. Томск,"пер. Соляной,  28 - 13",г.Томск,,ТОМ,005307АЛ00,70МЕ,1523,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Осипенко""",7017151586,,г. Томск,"ул. Осипенко, 31 в",г.Томск,,ТОМ,005309АЛ00,70МЕ,1525,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Гастроном Прокопьевский""",7017147036,,г. Томск,"ул. Тверская,д.17/1,кв.5",г.Томск,"ул.Учебная, д. 50а",ТОМ,005785АЛ01,70МЕ,2431,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Плес""",7017151635,,г. Томск,"ул. Лебедева, 78",г.Томск,,ТОМ,005795АЛ00,70МЕ,2445,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Символ""",7017082565,,г. Томск,"пер. Заозерный, 16/1",г.Томск,,ТОМ,005492АЛ00,70МЕ,2087,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Агат""",7017146730,,г. Томск,"ул. Говорова, д. 56",г.Томск,,ТОМ,004395АЛ00,70МЕ,2408,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Джавид""",7017152325,,г. Томск,"ул. Калужская, д. 50, кв. 2",г.Томск,,ТОМ,005596АЛ00,70МЕ,2211,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Меркурий""",7017151441,,г. Томск,"пр. Ленина, 215а",г.Томск,,ТОМ,004349АЛ00,70МЕ,1989,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Шанс""",7017150991,,г. Томск,"пр. Ленина, 173 - 48",г.Томск,"ул.К.Маркса, д.16а",ТОМ,005461АЛ01,70МЕ,2482,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Галес""",7019009514,,г. Томск,"пер. Дербышевского, 30",г.Томск,,ТОМ,005764АЛ00,70МЕ,2410,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Юлия""",7017132128,,г. Томск,"ул. 79 Гвардейской Дивизии, 11 - 54",г.Томск,"634057, ул. 79 Гвардейской дивизии, 29",ТОМ,005772АЛ01,70МЕ,2418,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Крисма""",7017005419,,г. Томск,"ул. Сибирская, 40-13",г.Томск,,ТОМ,005769АЛ00,70МЕ,2415,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ДИВА""",7017140224,,г.Томск,"п. Светлый,д. 29",г.Томск,"634506 пос. Светлый, 29",ТОМ,005768АЛ01,70МЕ,2414,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Вымпел-М""",7017095839,,г. Томск,"ул. Ижевская, 44",г.Томск,,ТОМ,005792АЛ00,70МЕ,2441,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Водозабор""",7017150688,,"г. Томск, с. Тимирязевское,","ул. Водозаборная, 3-15",г.Томск,,ТОМ,005773АЛ00,70МЕ,2419,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Перекресток""",7017153625,,г. Томск,"Иркутский тракт, 81/1-29",г.Томск,,ТОМ,005509АЛ00,70МЕ,2106,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Былина""",7017150399,,г. Томск,"ул. Войкова, 57",г.Томск,"634021 пр. Фрунзе, 133/1",ТОМ,005818АЛ01,70МЕ,2483,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ТЛКЗ""",7017078858,,г. Томск,"ул. Водяная, 86""а""",г.Томск,,ТОМ,005300АЛ00,70МЕ,1516,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Кафе ""Мираж""",7017151804,,г. Томск,"пр. Ленина, 121",г.Томск,,ТОМ,005493АЛ00,70МЕ,2088,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Березка""",7017130441,,г. Томск,"Иркутский тракт, 204- 8",г.Томск,,ТОМ,005495АЛ00,70МЕ,2090,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""МАГНИТ""",7017149883,,г. Томск,"с. Дзержинское, ул. Дзержинского, д. 9/1",г.Томск,,ТОМ,005793АЛ00,70МЕ,2443,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Крюкова""",7017155686,,г. Томск,"пер. Школьный, д.21, кв.7",г.Томск,"ул.Пушкина, д.52б",ТОМ,005788АЛ01,70МЕ,2435,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Сибирь""",7017151040,,г. Томск,"ул. Суворова,д.13,корп.1, кв.1",г.Томск,,ТОМ,005822АЛ00,70МЕ,2493,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Продукт-Маркет""",7017154932,,г. Томск,"ул. Дальне-Ключевская, 64",г.Томск,,ТОМ,005476АЛ00,70МЕ,2059,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Ромашка""",7011005356,,Парабельский район,"п. Прокоп, ул. Строительная, д. 22",г.Томск,"р.п. Прокоп Парабельского района Томской области, ул. Центральная, 17",ТОМ,005473АЛ01,70МЕ,2056,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Сервисный центр ""Восток""",7017134615,,г. Томск,"ул. Кривая, 8/1",г.Томск,,ТОМ,004291АЛ00,70МЕ,1941,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""МТФ""",7014046463,,Томский район,"п. Копылово,пер. Октябрьский,9",г.Томск,,ТОМ,005502АЛ00,70МЕ,2098,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Фортуна""",7017132329,,г. Томск,"пер. Светлый, д. 21",г.Томск,"634026 , пер. Светлый, 21",ТОМ,005448АЛ01,70МЕ,2442,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ВладиСвет""",7017155774,,г. Томск,"пер. Тихий,28,кв.16",г.Томск,,ТОМ,005288АЛ00,70МЕ,1504,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""КОФЕЕК""",7017154770,,г. Томск,"пр. Фрунзе,92",г.Томск,,ТОМ,005506АЛ00,70МЕ,2103,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Ваниль""",7017150984,,г. Томск,"ул. Белинского, д. 18",г.Томск,,ТОМ,005485АЛ00,70МЕ,2072,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""Успех""",7017153738,,г. Томск,"ул. Якимовича,д.6",г.Томск,,ТОМ,005466АЛ00,70МЕ,2046,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Бартаз""",7017149812,,г. Томск,"Кольцевой проезд, 33/1, кв. 14",г.Томск,,ТОМ,005533АЛ00,70МЕ,2130,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""Светлогений""",7017142920,,г. Томск,"ул. Розы Люксембург, 88/1, кв. 8",г.Томск,,ТОМ,005619АЛ00,70МЕ,2235,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Деликат-Т""",7017154121,,г. Томск,"ул. 79-й  Гвардеской дивизии, 24 - 8",г.Томск,,ТОМ,005470АЛ00,70МЕ,2053,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Джем кафе""",7017154146,,г. Томск,"ул. Усова, 3, кв. 11",г.Томск,,ТОМ,005516АЛ00,70МЕ,2113,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""Новое""",7017162740,,г. Томск,"ул. Партизанская,д.8,кв.80",г.Томск,"ул. Тверская, 18",ТОМ,005486АЛ01,70МЕ,2074,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО  ""Засада""",7017162330,,г. Томск,"ул. Тверская, 53 - 73",г.Томск,,ТОМ,005546АЛ00,70МЕ,2146,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО"" Провиант +""",7017163140,,г. Томск,"пер. Дербышевский, 17",г.Томск,,ТОМ,005525АЛ00,70МЕ,2122,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Памир""",7017164151,,г. Томск,"с.Тимирязевское, ул.Старо-Трактовая, д.1",г.Томск,"пер. Ботанический, 4",ТОМ,005529АЛ02,70МЕ,2126,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Бородино""",7017155855,,г. Томск,"ул. Карташова, 60\1",г.Томск,,ТОМ,005542АЛ00,70МЕ,2142,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Северный""",7017142535,,г. Томск,"Томск-Северный МПС, д. 6, кв. 18",г.Томск,,ТОМ,005569АЛ00,70МЕ,2174,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Сервис-отель""",7017164063,,г. Томск,"ул. Герцена, 1а",г.Томск,,ТОМ,005567АЛ00,70МЕ,2172,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Ретро""",7017163172,,г. Томск,"Иркутский тракт, 116/2",г.Томск,,ТОМ,005530АЛ00,70МЕ,2127,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Орбита Неги""",7017164641,,г. Томск,"пр. Фрунзе, 111",г.Томск,,ТОМ,005608АЛ00,70МЕ,2224,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Экор""",7017167850,,г. Томск,"ул. С.Лазо, д.20",г.Томск,"ул. С. Лазо, д. 20",ТОМ,005545АЛ01,70МЕ,2145,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""НИКА""",7014045935,,Томский район,"д. Кисловка, ул. Сосновая,11",г.Томск,,ТОМ,005650АЛ00,70МЕ,2273,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Трапеза""",7017171705,,г. Томск,"пр. Ленина, 121 ""А""",г.Томск,,ТОМ,005322АЛ00,70МЕ,1540,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Фрида""",7017169223,,г. Томск,"ул. Кулагина, д. 11, корп. 1, кв. 65",г.Томск,"634009, ул. Р. Люксембург, 73",ТОМ,005741АЛ01,70МЕ,2383,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""АГАВА""",7017180587,,г. Томск,"пер. Карский, д.70, кв.47",г.Томск,,ТОМ,005278АЛ00,70МЕ,1493,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Торговая сеть ""Вэлс""",7017158775,,г. Томск,"ул. Нижне-Луговая, 16",г.Томск,"ул. Айвазовского, 33",ТОМ,005756АЛ05,70МЕ,2399,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Фирма ""ТОМПРОМСНАБ""",7017009830,,г. Томск,"ул. Говорова, 46, корпус 1, кв. 108",г.Томск,,ТОМ,005312АЛ00,70МЕ,1529,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Производственная торговая фирма ""Гавань""",7017057255,,г. Томск,"ул. Герцена, 78",г.Томск,,ТОМ,005796АЛ00,70МЕ,2447,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Аладдин""",7017185754,,г. Томск,"пр. Кирова, 39",г.Томск,"пр. Кирова, 39",ТОМ,005803АЛ01,70МЕ,2460,6/2/2012,6/2/2013,
Закрытое акционерное общество,"ЗАО ""РегионМарт-Томск""",7017187818,,г. Томск,"ул. Пролетарская, 38 В",г.Томск,,ТОМ,004890АЛ00,70МЕ,2407,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""Дионис плюс""",7017189999,,г. Томск,"ул. Ачинская, 20",г.Томск,"634024 пр. Ленина, 230 ""а""",ТОМ,005807АЛ02,70МЕ,2465,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ШИНаС""",7017188219,,г. Томск,"ул. Шпальная, 1",г.Томск,,ТОМ,005820АЛ00,70МЕ,2487,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО "" Торговая фирма ""Исток""",7017004528,,г. Томск,"ул. М. Горького, 45",г.Томск,,ТОМ,004918АЛ00,70МЕ,392,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Русь""",7017131124,,г. Томск,"ул. Нижне-Луговая, 87/6",г.Томск,,ТОМ,004924АЛ00,70МЕ,400,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Оригинал""",7017192310,,г. Томск,"ул. Б. Подгорная, 57",г.Томск,,ТОМ,004922АЛ00,70МЕ,1134,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Бизнес Центр Кристалл""",7017049663,,г. Томск,"ул. Р. Люксембург, 73",г.Томск,,ТОМ,004931АЛ00,70МЕ,410,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО кафе ""Пилот""",7017149548,,г. Томск,"с. Тимирязевское, ул. Новая, 14, корп. ""а""",г.Томск,,ТОМ,004932АЛ00,70МЕ,412,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Джиэль""",7017167995,,г. Томск,"ул. Мокрушина, 24, кв. 67",г.Томск,,ТОМ,004929АЛ00,70МЕ,408,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Атрис""",7017171180,,г. Томск,"ул. Сибирская, 102, кв. 138",г.Томск,,ТОМ,004930АЛ00,70МЕ,409,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ШИНа""",7017146829,,г.Северск,"ул. Солнечная, 23, кв. 137",г.Томск,"ул. Богдана Хмельницкого, 43 (магазин)",ТОМ,005799АЛ29,70МЕ,2450,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Гранд Сервис""",7017194910,,г. Томск,"пр. Ленина, д.100/1",г.Томск,,ТОМ,004940АЛ00,70МЕ,1470,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Вегас""",7017167096,,г. Томск,"пр. Фрунзе, 103",г.Томск,,ТОМ,004942АЛ00,70МЕ,1620,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Сезам""",7017053469,,г. Томск,"п. Просторный, ул. Михайловский тупик,д.8",г.Томск,,ТОМ,004946АЛ00,70МЕ,1487,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Трактиръ""",7017195784,,г. Томск,"пр. Фрунзе, 129",г.Томск,,ТОМ,004954АЛ00,70МЕ,1381,6/2/2012,6/2/2013,
Открытое акционерное общество,"ООО ""КОКОС""",7017185521,,г. Томск,"ул. Енисейская, д. 37",г.Томск,,ТОМ,004952АЛ00,70МЕ,447,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Печки-Лавочки""",7017152389,,г. Томск,"ул. Сибирская, д.81, кв.41",г.Томск,,ТОМ,004947АЛ00,70МЕ,437,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Венский Дом""",7017174375,,г. Томск,"пр. Академический, д. 21",г.Томск,,ТОМ,004953АЛ00,70МЕ,1009,6/2/2012,6/2/2013,
