,"Реестр действующих лицензий на розничную продажу алкогольной продукции, 
выданных на предприятия торговли и общественного питания Белгородской области по состоянию на 01.05.2012",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,№ п/п,Наименование территориально обособленного объекта,Дата добавления объекта,Муниципальное образование,Место нахождения объекта,ИНН организации,КПП объекта,Тип предприятия,Наименование организации,ОПФ,Местонахождения организации,Регистрационные номера и срок действия лицензии
3101000316/312232003,2655,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Жуково",3101000316,312232003,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232002,2656,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Пирогово",3101000316,312232002,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232001,2657,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Иващенково",3101000316,312232001,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232010,2658,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, х. Берёзки",3101000316,312232010,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232011,2659,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Тютюниково",3101000316,312232011,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232012,2660,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, х. Осьмаков",3101000316,312232012,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232013,2661,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Воробьёво",3101000316,312232013,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232017,2663,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, х. Кириченков",3101000316,312232017,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232018,2664,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Советское",3101000316,312232018,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232019,2665,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Варваровка",3101000316,312232019,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232067,2666,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Запольное",3101000316,312232067,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232066,2667,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Калитва",3101000316,312232066,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232065,2668,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Осадчее",3101000316,312232065,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232025,2669,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Николаевка",3101000316,312232025,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232021,2670,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Чупринино",3101000316,312232021,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232064,2671,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Варваровка",3101000316,312232064,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232023,2672,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Красное",3101000316,312232023,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232024,2673,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Красное",3101000316,312232024,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232040,2674,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Красное",3101000316,312232040,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232041,2675,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Алейниково",3101000316,312232041,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232061,2676,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Славгородское",3101000316,312232061,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232026,2677,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, х. Бабичев",3101000316,312232026,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232027,2678,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, х. Копанец",3101000316,312232027,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232059,2679,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Луценково",3101000316,312232059,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232058,2680,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Хлевище",3101000316,312232058,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232057,2681,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Щербаково",3101000316,312232057,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232056,2682,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Теплинка",3101000316,312232056,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232055,2683,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Станичное",3101000316,312232055,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232054,2684,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Камышеватое",3101000316,312232054,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232053,2685,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, х. Хрещатый",3101000316,312232053,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232030,2686,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, х. Власов",3101000316,312232030,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232033,2687,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Бубликово",3101000316,312232033,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232031,2688,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, х. Рыбалкин",3101000316,312232031,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232052,2689,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Ковалёво",3101000316,312232052,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232039,2690,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Гарбузово",3101000316,312232039,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3101000316/312232060,2691,Магазин,12/6/2011,Алексеевский район,"Алексеевский район, с. Меняйлово",3101000316,312232060,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3119006446/311932003,2692,Магазин,12/6/2011,п. Чернянка,"п.Чернянка, ул.Железнодорожная",3119006446,311932003,Торговое,"""ПАРАЛЛЕЛЬ""",ООО,"Белгородская обл., п.Чернянка, ул.Чернышевского, д.13","1953, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1954, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3119006446/311932001,2693,Магазин,12/6/2011,п. Чернянка,"п.Чернянка, пл.Октябрьская",3119006446,311932001,Торговое,"""ПАРАЛЛЕЛЬ""",ООО,"Белгородская обл., п.Чернянка, ул.Чернышевского, д.13","1953, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1954, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3119006446/311932002,2694,Магазин,12/6/2011,п. Чернянка,"п.Чернянка, пл.Наримана",3119006446,311932002,Торговое,"""ПАРАЛЛЕЛЬ""",ООО,"Белгородская обл., п.Чернянка, ул.Чернышевского, д.13","1953, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1954, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3101000316/3122455002,2695,Магазин,12/6/2011,г. Алексеевка,"г. Алексеевка, ул. Революционная, д. 32",3101000316,3122455002,Торговое,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3120010486/312345003,2696,"Магазин ""Винный Маркет""",12/6/2011,г. Белгород,"г. Белгород, ул. Победы, д. 71",3120010486,312345003,Торговое,"""БЕЛГОРОДСКАЯ ВИННАЯ КОМПАНИЯ""",ООО,"Белгородская обл., г.Шебекино, ул. Московская, д.4","1289, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1290, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3120010486/312345004,2697,"Магазин ""Винный Маркет""",12/6/2011,г. Белгород,"г. Белгород, ул. Садовая, д.80",3120010486,312345004,Торговое,"""БЕЛГОРОДСКАЯ ВИННАЯ КОМПАНИЯ""",ООО,"Белгородская обл., г.Шебекино, ул. Московская, д.4","1289, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1290, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3120010486/312345002,2698,"Магазин ""Вино-водка""",12/6/2011,г. Белгород,"г.Белгород, пр.Б.Хмельницкого, д.132-а",3120010486,312345002,Торговое,"""БЕЛГОРОДСКАЯ ВИННАЯ КОМПАНИЯ""",ООО,"Белгородская обл., г.Шебекино, ул. Московская, д.4","1289, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1290, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3120010486/312345001,2699,"Магазин ""Вино-водка""",12/6/2011,г. Белгород,"г.Белгород, пр.Б.Хмельницкого, д.156",3120010486,312345001,Торговое,"""БЕЛГОРОДСКАЯ ВИННАЯ КОМПАНИЯ""",ООО,"Белгородская обл., г.Шебекино, ул. Московская, д.4","1289, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1290, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3128037218/312801001,2700,"Магазин ""Продукты""",12/6/2011,г. Старый Оскол,"г. Старый Оскол, м-н Восточный, д.48",3128037218,312801001,Торговое,"""СВЕТОЧ""",ООО,"г. Старый Оскол, пр. Металлургов, д. 18-з","1279, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1280, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3120010486/312045002,2701,"Магазин ""Продукты""",12/6/2011,г. Шебекино,"г.Шебекино, ул.Герцена, д.8",3120010486,312045002,Торговое,"""БЕЛГОРОДСКАЯ ВИННАЯ КОМПАНИЯ""",ООО,"Белгородская обл., г.Шебекино, ул. Московская, д.4","1289, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1290, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3123230585/312345019,2702,Отдел в баре бильярдного клуба,12/6/2011,г. Белгород,"г. Белгород, ул. Щорса, д. 33 (складское помещение - г. Белгород, ул. Корочанская, д. 85-а)",3123230585,312345019,Торговое,"""СЕВЕР""",ООО,"г. Белгород, ул. Корочанская, д. 85-а","2450, 20.07.2011 - 19.07.2016, Спиртные напитки (в том числе водка); 2451, 20.07.2011 - 19.07.2016, Вино (в том числе натуральное вино)"
3120010486/312032001,2703,"Отдел в кафе ""Богдан""",12/6/2011,г. Шебекино,"г.Шебекино, ул.Б.Хмельницкого, д.9",3120010486,312032001,Общепит,"""БЕЛГОРОДСКАЯ ВИННАЯ КОМПАНИЯ""",ООО,"Белгородская обл., г.Шебекино, ул. Московская, д.4","1289, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1290, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3123230585/312145003,2704,"Отдел в магазине ""Алина""",12/6/2011,Яковлевский район,"Яковлевский район, с. Смородино, ул. Советская, д. 58-а",3123230585,312145003,Торговое,"""СЕВЕР""",ООО,"г. Белгород, ул. Корочанская, д. 85-а","2450, 20.07.2011 - 19.07.2016, Спиртные напитки (в том числе водка); 2451, 20.07.2011 - 19.07.2016, Вино (в том числе натуральное вино)"
3108007705/310845001,2705,"Отдел в магазине ""Виктория""",12/6/2011,Грайворонский район,"Грайворонский район, с. Замостье, ул. Куток, д. 1",3108007705,310845001,Торговое,"""ВИКТОРИЯ""",ООО,"Грайворонский район, с. Почаево, ул. Ленина, д. 6","2288, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 2289, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3125005673/312301001,2706,"Отдел в магазине ""Кулинария""",12/6/2011,г. Белгород,"г.Белгород, ул.Преображенская, д.45",3125005673,312301001,Торговое,"""ГАСТРОНОМ №8""",ООО,"г.Белгород, ул.Преображенская, д.45","1949, 06.12.2011 - 05.12.2014, Спиртные напитки (в том числе водка); 1950, 06.12.2011 - 05.12.2014, Вино (в том числе натуральное вино)"
3123230585/311045002,2707,"Отдел в магазине ""Марка""",12/6/2011,Корочанский район,"Корочанский район, с. Поповка, ул. Центральная, д. 17-а",3123230585,311045002,Торговое,"""СЕВЕР""",ООО,"г. Белгород, ул. Корочанская, д. 85-а","2450, 20.07.2011 - 19.07.2016, Спиртные напитки (в том числе водка); 2451, 20.07.2011 - 19.07.2016, Вино (в том числе натуральное вино)"
3126014945/312601001,2708,"Отдел в магазине ""Продукты""",12/6/2011,Валуйский район,"Валуйский район, п.Уразово, ул.Плеханова, д.74-а",3126014945,312601001,Торговое,"""ВАВИЛОН""",ООО,"Белгородская обл., Валуйский район, п.Уразово, ул.Плеханова, д.74-а","1963, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1964, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3123230585/312845005,2709,"Отдел в магазине ""Речной""",12/6/2011,Старооскольский район,"Старооскольский район, с. Песчанка, ул. Пущина, д. 5",3123230585,312845005,Торговое,"""СЕВЕР""",ООО,"г. Белгород, ул. Корочанская, д. 85-а","2450, 20.07.2011 - 19.07.2016, Спиртные напитки (в том числе водка); 2451, 20.07.2011 - 19.07.2016, Вино (в том числе натуральное вино)"
3123230585/310245016,2710,"Отдел в магазине ""Юлия""",12/6/2011,Белгородский район,"Белгородский район, с. Отрадное, ул. Советская, д. 77",3123230585,310245016,Торговое,"""СЕВЕР""",ООО,"г. Белгород, ул. Корочанская, д. 85-а","2450, 20.07.2011 - 19.07.2016, Спиртные напитки (в том числе водка); 2451, 20.07.2011 - 19.07.2016, Вино (в том числе натуральное вино)"
3120010486/312032004,2711,"Ресторан ""Нежеголь""",12/6/2011,г. Шебекино,"г.Шебекино, ул. Ленина, д.76",3120010486,312032004,Общепит,"""БЕЛГОРОДСКАЯ ВИННАЯ КОМПАНИЯ""",ООО,"Белгородская обл., г.Шебекино, ул. Московская, д.4","1289, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1290, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3128075460/312845001,2712,"Ресторан ""Оскар""",12/6/2011,г. Старый Оскол,"г. Старый Оскол, ул. Ленина, д. 20",3128075460,312845001,Общепит,"""НИКА""",ООО,"г. Старый Оскол, м-н Жукова, д. 38","2282, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 2283, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3101000316/312232050,2714,Столовая,12/6/2011,г. Алексеевка,"г.Алексеевка, пер. Народный, д.40-а",3101000316,312232050,Общепит,АЛЕКСЕЕВСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,"Белгородская обл., г.Алексеевка, пер.Народный, д.40-а","2286, 06.12.2011 - 05.12.2013, Спиртные напитки (в том числе водка); 2287, 06.12.2011 - 05.12.2013, Вино (в том числе натуральное вино)"
3123214093/312345001,2715,"Кафе ""Траттория""",12/7/2011,г. Белгород,"г. Белгород, Народный бульвар, д. 70",3123214093,312345001,Общепит,"""ДОКА""",ООО,"г. Белгород, ул. Студенческая, д. 18",
3123186752/312345001,2716,"Магазин ""Бахус""",12/8/2011,г. Белгород,"г. Белгород, Бульвар Юности, д. 35-в",3123186752,312345001,Торговое,"""БАХУС""",ООО,"г.Белгород, Белгородский проспект, д.50","1955, 06.12.2011 - 05.12.2012, Спиртные напитки (в том числе водка); 1956, 06.12.2011 - 05.12.2012, Вино (в том числе натуральное вино)"
3128077309/312845037,2717,Отдел в кафе,12/8/2011,г. Старый Оскол,"г. Старый Оскол, ул. Советская, д. 13-а",3128077309,312845037,Общепит,"""ФОРТУНА""",ООО,"г. Старый Оскол, ул. Крутикова, д. 17-а",
