,, Реестр лицензий на розничную продажу алкогольной продукции на территории Астраханской области ,,,,,
,,,,,,по состоянию на 01.01.2012,
Наименование организации,Рег. номер,ИНН,Место нахождения организации,Выдача,Окончание,Место осуществления деятельности,Номенклатура учреждения
"ООО ""Лотос""",024-Х,3010054145,"п. Бугор, ул. Школьная, 11, а,",24.08.07,24.08.12,",416013,Астраханская обл,Харабалинский р-н,,Бугор п,Школьная ул,11,а,",магазин
"ООО ""Лотос""",014-Кр,3006008114,"с. Красный Яр, ул. Советская, д. 70 а",13.07.09,13.07.14,",416150,Астраханская обл,,,Красный Яр с,Советская ул,70 ""а"",,",магазин
"ООО ""Лотос""",013-К,3005310450,",416321,Астраханская обл,Камызякский р-н,,Жан-Аул с,Школьная ул,56,,1",01.07.09,01.07.14,",416321,Астраханская обл,Камызякский р-н,,Жан-Аул с,Школьная ул,56,,",магазин
"ООО ""Лотос""",0359-Лен,3016049279,"г. Астрахань, ул. Жилая, 7, , 52",25.11.10,01.07.14,",414032,,,Астрахань г,,Энергетическая ул,9 ""в"",,",магазин
"ООО ""Лотос-Н""",031-П,3009014620,"с. Началово, ул. Ленина, 17, ,",02.08.09,02.08.14,",416450,Астраханская обл,Приволжский р-н,,Началово с,Ленина ул,17,,",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,"416222, Астраханская обл, Енотаевский р-н, Никольское с, 1175 км автодороги ""Москва-Астрахань""", 
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,",414056,,,Астрахань г,,Анри Барбюса ул,27 ""в"",,",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,",416023,Астраханская обл,Харабалинский р-н,,Вольное с,Советская ул,1,,",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,"Астраханская обл., Енотаевский р-он,  1253 км. автодороги ""Москва-Асмтрахань""",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,"416550, Астраханская обл, Знаменск г, 107 км. автодороги Волгоград-Астрахань.",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,",416130,Астраханская обл,Наримановский р-н,,Солянка с,Магистральная ул,2""а"",,",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,",414057,,,Астрахань г,,Николая Островского ул,135,,",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,",416010,Астраханская обл,,Харабали г,,Волжская ул,95,,",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,",414015,,,Астрахань г,,Дзержинского ул,167 ""а"",,",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,",414000,,,Астрахань г,,Джона Рида пл,22,,",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,",414057,,,Астрахань г,,Рождественского ул,2,,",магазин
"ООО ""Лукойл-Нижневолжскнефтепродукт"" Астраханский филиал",0355-Кир,3444066707,"г. Волгоград, ул. Лесогорская, 85, ,",07.04.11,08.04.13,",414041,,,Астрахань г,,Ереванская ул,2,,",магазин
"ООО ""Лукошко""",042-Х,3010624701,"416010, Астраханская обл, Харабали г, Пионерский 2-й пер, д. 4",20.02.08,20.02.13,",416010,Астраханская обл,,Харабали г,,Лесхозная ул,67,а,",магазин
"ООО ""Луна""",0613-Сов,3017052059,",414024,Астраханская обл,,Астрахань г,,Богдана Хмельницкого ул,44,1,10",08.06.10,02.08.13,",414057,,,Астрахань г,,Николая Островского проезд,10,,",магазин
"ООО ""Луна""",0613-Сов,3017052059,",414024,Астраханская обл,,Астрахань г,,Богдана Хмельницкого ул,44,1,10",08.06.10,02.08.13,",414024,,,Астрахань г,,Богдана Хмельницкого ул,35,,",магазин
"ООО ""Лусинэ""",0618-Сов,3017045037,",414000,,,Астрахань г,,Крупской ул,36/1,,",25.10.08,25.10.13,"414000, Астрахань г, пер. Рабочий/ул. Крупской, д.1/36",магазин
"ООО ""Луч""",0294-Лен,3016046775,"г. Астрахань, ул. Товарищеская, 31 ""д""",29.12.08,29.12.13,",414041,,,Астрахань г,,11 Красной Армии ул,2 ""е"",,",магазин
"ООО ""Люберцы""",0428-Кир,3015072363,"г. Астрахань, ул. Куликова, 52А, ,",23.02.09,23.02.14,",414041,,,Астрахань г,,Куликова ул,52 ""а"",,",магазин
"ООО ""Любимый""",011-П,3009013874,"с. Осыпной Бугор, ул. Астраханская, 42/1, ,",01.07.09,01.07.14,",416471,Астраханская обл,Приволжский р-н,,Осыпной Бугор с,Астраханская ул,42,1,",магазин
"ООО ""Любимый""",0672-Сов,3017061977,",414024,Астраханская обл,,Астрахань г,,Моздокская ул,43,,",29.06.11,29.06.12,",414000,Астраханская обл,,Астрахань г,,Яблочкова ул,44,а,",магазин
"ООО ""Людмар""",054-К,3005311340,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Хлебникова ул,74,,",25.04.08,25.04.13,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Пионерская ул,23,а,",магазин
"ООО ""Людмар""",054-К,3005311340,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Хлебникова ул,74,,",25.04.08,25.04.13,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Хлебникова ул,74,,",магазин
"ООО ""Людмила""",072-П,3009016530,"416458, Астраханская обл, Приволжский р-н, Бирюковка с, ул. Восточная, д.6",30.12.09,30.12.14,",416458,Астраханская обл,Приволжский р-н,,Бирюковка с,Советская ул,15,,",магазин
"ООО ""Людмила""",0300-Тр,3018310810,"г. Астрахань, пр. Бумажников, 4а, ,",19.12.11,19.12.16,",414042,,,Астрахань г,,Бумажников пр-кт,4 ""а"",,",магазин
"ООО ""Люком""",016-Л,3007008371,"с. Михайловка, ул. Кооперативная, , ,",27.12.11,27.12.12,",416401,Астраханская обл,Лиманский р-н,,Михайловка с,Кооперативная ул,6/1,,",магазин
"ООО ""Люкс""", ,3004009610,",416355,Астраханская обл,Икрянинский р-н,,Бахтемир с,Ленина ул,10 ""а"",,",07.06.11,07.06.12,",416355,Астраханская обл,Икрянинский р-н,,Бахтемир с,Ленина ул,10 ""а"",,",магазин
"ООО ""Люкс""",011-Ч,3011006151,"с. Каменный Яр, ул. Степная, 18, ,",22.07.09,22.07.14,",416246,Астраханская обл,Черноярский р-н,,Каменный Яр с,Советская ул,71,,",магазин
"ООО ""Люкс""",011-Ч,3011006151,"с. Каменный Яр, ул. Степная, 18, ,",22.07.09,22.07.14,",416244,Астраханская обл,Черноярский р-н,,Вязовка с,Советская ул,89 ""а"",,",магазин
"ООО ""ЛюКс""",002-Х,3010053744,"с. Тамбовка, пер. Восточный, 3, ,",24.05.09,24.05.14,",416020,Астраханская обл,Харабалинский р-н,,Тамбовка с,Грейдерная ул,1 ""б"",,",предпрятие общественного питания
"ООО ""ЛюКс""",002-Х,3010053744,"с. Тамбовка, пер. Восточный, 3, ,",24.05.09,24.05.14,",416020,Астраханская обл,Харабалинский р-н,,Тамбовка с,Колхозная ул,6 ""а"",,",магазин
"ООО ""ЛюКс""",002-Х,3010053744,"с. Тамбовка, пер. Восточный, 3, ,",24.05.09,24.05.14,",416020,Астраханская обл,Харабалинский р-н,,Тамбовка с,Грейдерная ул,1 ""а"",,",магазин
"ООО ""ЛюКс""",002-Х,3010053744,"с. Тамбовка, пер. Восточный, 3, ,",24.05.09,24.05.14,",416020,Астраханская обл,Харабалинский р-н,,Тамбовка с,Колхозная ул,6,,",магазин
"ООО ""Маг""",0645-Кир,3015092426,",414032,,,Астрахань г,,Бабаевского ул,35,,53",26.09.11,16.05.12,",414000,,,Астрахань г,,Бакинская,138,,",предпрятие общественного питания
"ООО ""Магазин № 24""",0095-Сов,3017025992,"г. Астрахань, Александрова, 7, ,",22.07.07,22.07.12,",414018,,,Астрахань г,,Александрова ул,7,,",магазин
"ООО ""Магазин №7""",0496-Лен,3017028867,"г. Астрахань, ул. Адм.Нахимова, 125, ,",27.05.11,13.04.13,",414041,Астраханская обл,,Астрахань г,,Куликова ул,81,1,",магазин
"ООО ""Магазин вкусных колбас Суховеева""",045-Ах,3001010889,",416504,Астраханская обл,,Ахтубинск г,,Конструкторская ул,11,,",22.12.11,17.01.14,",416503,Астраханская обл,,Ахтубинск г,,Мира ул,61 ""А"",,",магазин
"ООО ""Магнит""",023-Ах,3001040530,"с. Удачное, пер. Коммунальный, 1, ,",08.08.09,08.08.14,",416527,Астраханская обл,Ахтубинский р-н,,Удачное с,Коммунальный пер,1,,",магазин
"ООО ""Май""",0328-Лен,3016048211,"г. Астрахань, ул. Жилая, 14А, ,",01.07.09,01.07.14,",414032,,,Астрахань г,,Жилая ул,14 ""а"",,",магазин
"ООО ""Май""",0328-Лен,3016048211,"г. Астрахань, ул. Жилая, 14А, ,",01.07.09,01.07.14,",414029,,,Астрахань г,,Железнодорожная 4-я ул,51 ""а"",,",магазин
"ООО ""Макси""",0671-Сов,3017062459,",414024,Астраханская обл,,Астрахань г,,Николая Островского ул,59/63,,",07.06.11,07.06.12,",414024,Астраханская обл,,Астрахань г,,Николая Островского ул,59,,",магазин
"ООО ""Максим""",0333-Тр,3018315409,",414026,Астраханская обл,,Астрахань г,,Магистральная ул,36,,63",01.12.08,01.12.13,",414026,Астраханская обл,,Астрахань г,,Магистральная ул,30,2,",магазин
"ООО ""Максим""",036-П,3009014476,"с. Бирюковка, ул. Молодежная, 20, ,",01.09.11,01.09.12,",416458,Астраханская обл,Приволжский р-н,,Бирюковка с,Молодежная ул,20,,",магазин
"ООО ""Максима Плюс""",024-И,3004005118,"с. Икряное, ул. Советская, 36, ,",04.07.09,04.07.14,",416370,Астраханская обл,,,Икряное с,С.Никулина ул,1 ""б"",,",магазин
"ООО ""Малика""",061-Н,3008012003,",416102,Астраханская обл,Наримановский р-н,,Линейное с,Заречная ул,97,,",29.12.08,29.12.13,",416471,Астраханская обл,Приволжский р-н,,Осыпной Бугор с,Астраханская ул,48,,",магазин
"ООО ""Малина""",0696-Сов,3025000696,",414000,,,Астрахань г,,Николая Островского ул,148,,",09.09.11,09.09.12,",414000,,,Астрахань г,,Николая Островского ул,148,,",предпрятие общественного питания
"ООО ""Манго""",0512-Сов,3017047281,"г. Астрахань, ул. Б. Хмельницкого, 17/47, , 11",03.06.11,10.07.14,"414000, Астраханская обл, Астрахань г, ул. Космонавта В. Комарова,д. 168",магазин
"ООО ""Марал""",031-Х,3010054346,"с. Селитренное, ул. Степная, 26, а,",22.09.11,22.09.12,",416026,Астраханская обл,Харабалинский р-н,,Речное с,Ленина ул,3,,",магазин
"ООО ""Марал""",031-Х,3010054346,"с. Селитренное, ул. Степная, 26, а,",22.09.11,22.09.12,",416022,Астраханская обл,Харабалинский р-н,,Селитренное с,Степная ул,26 ""а"",,",магазин
"ООО ""Мар-Вик""",017-Л,3007008156,"с. Зензели, ул. Новая, 4, , 2",01.08.09,01.08.14,",416400,Астраханская обл,Лиманский р-н,,Зензели с,Железнодорожная ул,7,,",магазин
"ООО ""Мар-Вик""",017-Л,3007008156,"с. Зензели, ул. Новая, 4, , 2",01.08.09,01.08.14,",416400,Астраханская обл,Лиманский р-н,,Зензели с,Кирова ул,4,,",магазин
"ООО ""Марина""",0535-Сов,3017047034,"г. Астрахань, ул. Моздокская, 53 Г, ,",15.08.09,15.08.14,",414024,,,Астрахань г,,Моздокская ул,53,,",магазин
"ООО ""Марина""",028-Х,3010054018,"с. Хошеутово, ул. Заречная, 2, ,",11.08.09,11.08.14,",416024,Астраханская обл,Харабалинский р-н,,Хошеутово с,Степная,2,,",магазин
"ООО ""Марина""",018-Л,3007008011,"с. Бударино, ул. В.Лиджиева, 26, ,",18.08.09,18.08.14,",416422,Астраханская обл,Лиманский р-н,,Бударино с,Советская ул,27 ""а"",,",магазин
"ООО ""МАРИЦА""",0345-Лен,3016047761,"г. Астрахань, ул. Савушкина, 51, , 30",24.06.09,24.06.14,",414000,Астраханская обл,,Астрахань г,,Коммунистическая ул,41/32,,",магазин
"ООО ""Мария и Владимир""",0598-Сов,3017053694,",414022,,,Астрахань г,,Николая Островского ул,150,1,85",19.12.07,19.12.12,",414052,,,Астрахань г,,Галлея ул,8 ""а"",,",магазин
"ООО ""Мария""", ,3002008441,",416180,Астраханская обл,Володарский р-н,,Марфино с,Проходная ул,4,,2",26.12.11,26.12.12,",416180,Астраханская обл,Володарский р-н,,Марфино с,Проходная ул,4 ""а"",,",магазин
"ООО ""Мария""",0555-Сов,3017044523,"г. Астрахань,  пер. Седьмой, 95""а"", ,",30.04.10,02.04.12,"414000, Астраханская обл, Астрахань г, пер. Седьмой, д. 95 ""а""",магазин
"ООО ""Мария""",0511-Лен,3016065680,"414000, Астраханская обл, Астрахань г, ул. Чехова/Юрия Селенского, д. 97/4",11.06.11,11.06.12,"414000, Астраханская обл, Астрахань г, ул. Чехова/Юрия Селенского, д. 97/4",предпрятие общественного питания
"ООО ""Марс""",0485-Кир,3015073991,"г. Астрахань, ул. Победы, 50, , 90",01.07.09,01.07.14,",414057,Астраханская обл,,Астрахань г,,Николая Островского ул,142""б"",,",магазин
"ООО ""Марс""",0485-Кир,3015073991,"г. Астрахань, ул. Победы, 50, , 90",01.07.09,01.07.14,",414024,Астраханская обл,,Астрахань г,,Дербентская 2-я ул,34,,",магазин
"ООО ""Марьям""",0354-Лен,3016047240,"г. Астрахань, ул. Ак. Королева, 5, , 3",01.07.09,01.07.14,",414040,,,Астрахань г,,Куйбышева ул,20,,",магазин
"ООО ""Маскарад""",011-Н,3008510567," Барановка, ул. Пионерская, 7, ,",01.07.09,01.07.14,",416122,Астраханская обл,Наримановский р-н,,Барановка с,Пионерская ул,7 ""б"",,",магазин
"ООО ""Маштак""",012-К,3005310643,"с. Каралат, ул. Центральная, 22, ,",01.07.09,01.07.14,",416308,Астраханская обл,Камызякский р-н,,Каралат с,Ленина ул,57,,",магазин
"ООО ""Маштак""",012-К,3005310643,"с. Каралат, ул. Центральная, 22, ,",01.07.09,01.07.14,",416308,Астраханская обл,Камызякский р-н,,Каралат с,Центральная ул,22,,",магазин
"ООО ""Маштак""",012-К,3005310643,"с. Каралат, ул. Центральная, 22, ,",01.07.09,01.07.14,",416308,Астраханская обл,Камызякский р-н,,Каралат с,Комсомольская ул,42,а,",магазин
"ООО ""Маштак""",012-К,3005310643,"с. Каралат, ул. Центральная, 22, ,",01.07.09,01.07.14,",416308,Астраханская обл,Камызякский р-н,,Каралат с,Ленина ул,1,а,",магазин
"ООО ""Маштак""",012-К,3005310643,"с. Каралат, ул. Центральная, 22, ,",01.07.09,01.07.14,",416308,Астраханская обл,Камызякский р-н,,Каралат с,Пушкина ул,8,а,",магазин
"ООО ""Маштак""",012-К,3005310643,"с. Каралат, ул. Центральная, 22, ,",01.07.09,01.07.14,",416307,Астраханская обл,Камызякский р-н,,Чапаево с,Советская ул,9,а,",магазин
"ООО ""Маштак""",012-К,3005310643,"с. Каралат, ул. Центральная, 22, ,",01.07.09,01.07.14,"416307, Астраханская обл, Камызякский р-н,,,Парыгино с, Абая ул, 33 ""а""",магазин
"ООО ""Маяк""",065-И,3004008912,",416360,Астраханская обл,Икрянинский р-н,,Маячное с,Ленина ул,51,а,",16.05.08,16.05.13,",416360,Астраханская обл,Икрянинский р-н,,Маячное с,Ленина ул,51,а,",магазин
"ООО ""МАЯК""",048-Х,3010625286,",416010,Астраханская обл,,Харабали г,,Волжская ул,45,,",01.05.10,12.07.14,"416011, Астраханская обл, Харабали г, Торговая пл, д. 1",магазин
"ООО ""МАЯК""",048-Х,3010625286,",416010,Астраханская обл,,Харабали г,,Волжская ул,45,,",01.05.10,12.07.14,",416010,Астраханская обл,,Харабали г,,Волжская ул,1,б,",магазин
"ООО ""МАЯК""",048-Х,3010625286,",416010,Астраханская обл,,Харабали г,,Волжская ул,45,,",01.05.10,12.07.14,",416010,Астраханская обл,,Харабали г,,Ленина ул,85,,",магазин
"ООО ""МАЯК""",048-Х,3010625286,",416010,Астраханская обл,,Харабали г,,Волжская ул,45,,",01.05.10,12.07.14,",416010,Астраханская обл,,Харабали г,,Лесхозная ул,1,,",магазин
"ООО ""МАЯК""",048-Х,3010625286,",416010,Астраханская обл,,Харабали г,,Волжская ул,45,,",01.05.10,12.07.14,",416010,Астраханская обл,,Харабали г,,Волжская ул,45,,",магазин
"ООО ""МАЯК""",048-Х,3010625286,",416010,Астраханская обл,,Харабали г,,Волжская ул,45,,",01.05.10,12.07.14,",416010,Астраханская обл,,Харабали г,,Пионерская ул,6 ""а"",,",магазин
"ООО ""МАЯК""",048-Х,3010625286,",416010,Астраханская обл,,Харабали г,,Волжская ул,45,,",01.05.10,12.07.14,",416010,Астраханская обл,,Харабали г,,Волжская ул,45 ""а"",,",магазин
"ООО ""МВВ Телеком""",039-Е,7710462683,"416203, Астраханская обл, Енотаевский р-н, Промысловый п, ул. Нагорная, д.2",01.09.11,01.09.12,"416203, Астраханская обл, Енотаевский р-н, Промысловый п, ул. Нагорная, д.2, база отдыха",предпрятие общественного питания
"ООО ""Мега +""",031-Е,3003006197,",416200,Астраханская обл,,,Енотаевка с,Коминтерна ул,100,,",08.11.07,01.09.12,"416200, Астраханская обл, Енотаевка с,,, Ленина/Татищева, 2/14 ""а""",магазин
"ООО ""Мега +""",031-Е,3003006197,",416200,Астраханская обл,,,Енотаевка с,Коминтерна ул,100,,",08.11.07,01.09.12,",416200,Астраханская обл,,,Енотаевка с,Днепровская ул,4,ж,",магазин
"ООО ""Медведева""",060-П,3009015430,",416455,Астраханская обл,Приволжский р-н,,Евпраксино с,Садовая ул,21,,",20.05.08,20.05.13,",416455,Астраханская обл,Приволжский р-н,,Евпраксино с,Ленина ул,40,,",магазин
"ООО ""Медведь и лягушки""",0612-Кир,3015083326,"г. Астрахань, ул. Никольская/Ульяновых, 10/14",01.07.09,01.07.14,"г. Астрахань, ул. Никольская/Ульяновых, 10/14",предпрятие общественного питания
"ООО ""Меркурий 77""",0490-Лен,3016061808,"414000, Астраханская обл, Астрахань г, ул. Тимирязева, д. 229",08.02.10,08.02.15,",414009,Астраханская обл,,Астрахань г,,Дальняя ул,20,,",магазин
"ООО ""Меркурий""",067-Н,3008011472,",416120,Астраханская обл,Наримановский р-н,,Разночиновка с,Космонавтов ул,6,,2",29.09.09,29.09.14,",416120,Астраханская обл,Наримановский р-н,,Разночиновка с,Комсомольская ул,23 ""а"",,",магазин
"ООО ""Меркурий""",015-Х,3010054057,"г. Харабали, ул. Первомайская, 59, , 1",22.04.10,05.07.14,",416010,Астраханская обл,,Харабали г,,Гагарина ул,89 ""а"",,",магазин
"ООО ""Меркурий""",015-Х,3010054057,"г. Харабали, ул. Первомайская, 59, , 1",22.04.10,05.07.14,",416013,Астраханская обл,Харабалинский р-н,,Сасыколи с,Степная ул,37,,",магазин
"ООО ""Меркурий""",015-Х,3010054057,"г. Харабали, ул. Первомайская, 59, , 1",22.04.10,05.07.14,",416020,Астраханская обл,Харабалинский р-н,,Тамбовка с,Октябрьская ул,30,,",магазин
"ООО ""Меркурий""",015-Х,3010054057,"г. Харабали, ул. Первомайская, 59, , 1",22.04.10,05.07.14,",416010,Астраханская обл,,Харабали г,,8-й кв-л,4,,",магазин
"ООО ""Меркурий""",015-Х,3010054057,"г. Харабали, ул. Первомайская, 59, , 1",22.04.10,05.07.14,",416010,Астраханская обл,,Харабали г,,Лесхозная ул,8 ""а"",,",магазин
"ООО ""Меркурий""",037-Е,3003006084,",416222,Астраханская обл,Енотаевский р-н,,Никольское с,Кирова ул,70 ""а"",,",18.01.10,18.01.15,",416222,Астраханская обл,Енотаевский р-н,,Никольское с,Кирова ул,70 ""а"",,",магазин
"ООО ""Метро Кэш энд Керри""",0620-Сов,7704218694,"Москва г, Ленинградское шоссе ул, д. 71 Г",09.12.08,09.12.13,"414021, Астраханская обл, Астрахань г, Заводская/ Набережная реки Царев ул, д. 54/83",магазин
"ООО ""Мечта""",0576-Сов,3017050291,",414024,,,Астрахань г,,Донецкая ул,18,,",10.04.07,10.04.12,",414024,,,Астрахань г,,Донецкая ул,18,,",магазин
"ООО ""Мик""",0246-Тр,3018311274,"г. Астрахань, ул. Хибинская, 45 ""г"", ,",14.06.09,14.06.14,",414038,Астраханская обл,,Астрахань г,,Хибинская ул,45 ""г"",,",магазин
"ООО ""Милена""",0662-Сов,3017062000,"414000, Астраханская обл, Астрахань г, ул. Мечникова/Бакинская, д.33/158",01.04.11,01.04.12,"414000, Астрахань г, Мечникова/Бакинская, ул33/158",предпрятие общественного питания
"ООО ""Милена""",0262-Тр,3018311570,"г. Астрахань,  пр.Бумажников, 7""А"", ,",01.07.09,01.07.14,",414042,,,Астрахань г,,Бумажников пр-кт,7 ""а"",,",предпрятие общественного питания
"ООО ""Милена""",0485-Сов,3017047570,"г. Астрахань,  Каширская/Котельная 6-я, 57/1, ,",01.07.09,01.07.14,"414018, Астрахань г, Каширская ул/6-я Котельная, 57/1",магазин
"ООО ""Милли""",054-Н,3008011507,",416101,Астраханская обл,Наримановский р-н,,Старокучергановка с,Ленина ул,54,,",11.09.07,11.09.12,",416101,Астраханская обл,Наримановский р-н,,Старокучергановка с,Ленина ул,54,,",магазин
"ООО ""Мир""",001-Н,3008010334,"с.. Никрлаевка, ул. Советская,  1 ""а""",25.12.08,25.12.13,",416134,Астраханская обл,Наримановский р-н,,Волжское с,Ленина ул,121,а,",магазин
"ООО ""Мир""",001-Н,3008010334,"с.. Никрлаевка, ул. Советская,  1 ""а""",25.12.08,25.12.13,",416100,Астраханская обл,Наримановский р-н,,Николаевка с,Советская ул,1,а,",магазин
"ООО ""Мир""",001-Н,3008010334,"с.. Никрлаевка, ул. Советская,  1 ""а""",25.12.08,25.12.13,",416110,Астраханская обл,,Нариманов г,,Спортивная ул,3,,",магазин
"ООО ""Мир""",031-Кр,3006008298,"с. Забузан, ул. Колхозная, 1, ,",12.07.08,12.07.13,",416167,Астраханская обл,Красноярский р-н,,Забузан с,Колхозная ул,1,,",магазин
"ООО ""Мираж""",016-Ч,3011006176,"с. Каменный Яр,  Бундинская, 15, ,",27.11.09,27.11.14,",416246,Астраханская обл,Черноярский р-н,,Каменный Яр с,Самитовой ул,9,,",магазин
"ООО ""Мираж""",016-Ч,3011006176,"с. Каменный Яр,  Бундинская, 15, ,",27.11.09,27.11.14,",416244,Астраханская обл,Черноярский р-н,,Вязовка с,Советская ул,90,,",магазин
"ООО ""МираСтрой""",075-П,3017042558,",416459,Астраханская обл,Приволжский р-н,,Кирпичного Завода N1 п,Фермерская,6 ""г"",,",19.03.11,19.03.12,",414028,,,Астрахань г,,Адмирала Нахимова ул,207 ""г"",,",предпрятие общественного питания
"ООО ""МИС""",0260-Кир,3017019206,"г. Астрахань, Б.Алесеева, 51, , 11",24.08.09,24.08.14,",414057,Астраханская обл,,Астрахань г,,Звездная ул,9,1,",магазин
"ООО ""Мисаза""", ,3002007134,",416190,Астраханская обл,Володарский р-н,,Зеленга с,Сборная ул,33,,",01.06.09,20.04.14,",416180,Астраханская обл,Володарский р-н,,Маково с,Рабочая ул,60,литер ""а"",",магазин
"ООО ""Мисаза""", ,3002007134,",416190,Астраханская обл,Володарский р-н,,Зеленга с,Сборная ул,33,,",01.06.09,20.04.14,"416180, Астраханская обл, Володарский р-н, Маково с, Мыльникова ул, д.29",магазин
"ООО ""Мисаза""", ,3002007134,",416190,Астраханская обл,Володарский р-н,,Зеленга с,Сборная ул,33,,",01.06.09,20.04.14,",416190,Астраханская обл,Володарский р-н,,Зеленга с,Советская ул,96 ""а"",,",магазин
"ООО ""Мис-В""",0402-Кир,3015069949,"г. Астрахань, ул. Б.Алексеева, 51, , 11",08.02.10,19.11.13,",414041,,,Астрахань г,,Куликова ул,48 ""а"",,",магазин
"ООО ""Мис-В""",0402-Кир,3015069949,"г. Астрахань, ул. Б.Алексеева, 51, , 11",08.02.10,19.11.13,",414041,,,Астрахань г,,Куликова ул,48 ""а"",,",предпрятие общественного питания
"ООО ""Михайловский торговый дом""",0416-Кир,3015038891,"г. Астрахань, ул. Набережная 1 Мая, 13, ,",01.01.09,01.01.14,"414000, Астрахань г, пл. Покровская/М.Максаковой/Полякова, д.3/8/14",магазин
"ООО ""Михайловский торговый дом""",0416-Кир,3015038891,"г. Астрахань, ул. Набережная 1 Мая, 13, ,",01.01.09,01.01.14,"414000, Астрахань г., Мечникова/Шаумяна/ Набережная 1 Мая, д.9/62/91",магазин
"ООО ""МЛП""",0591-Кир,3015082749,",414041,,,Астрахань г,,11 Красной Армии ул,15,2,62",29.10.08,29.10.13,",414018,,,Астрахань г,,Безжонова ул,92,,",магазин
"ООО ""Модуль-А""",052-Х,3010054530,"Астраханская обл, Харабалинский р-н, 2500м севернее с. Заволжское",11.08.11,11.08.12,"Астраханская обл, Харабалинский р-н,2.5 км. севернее села Заволжье",предпрятие общественного питания
"ООО ""Мой магазин""",0488-Лен,3016061540,",414056,Астраханская обл,,Астрахань г,,Савушкина ул,31,пом.24,",21.01.10,21.01.15,",414000,Астраханская обл,,Астрахань г,,Савушкина,31,,",магазин
"ООО ""Моряна""",029-Л,3007008702,",416410,Астраханская обл,Лиманский р-н,,Лиман рп,Ленина ул,11,,10",18.07.07,18.07.12,"416428, Астраханская обл, Лиманский р-н,,,Вышка с, дебаркадер №194, база отдыха ""Моряна""",предпрятие общественного питания
"ООО ""Москва""",043-Х,3010624691,",416010,Астраханская обл,,Харабали г,,8-й кв-л,5,а,",07.03.08,07.03.13,",416010,Астраханская обл,,Харабали г,,8-й кв-л,5,а,",предпрятие общественного питания
"ООО ""Мост""",021-Н,3008010750,",414040,Астраханская обл,,Астрахань г,,Степана Здоровцева ул,6,,69",01.07.09,01.07.14,",416130,Астраханская обл,Наримановский р-н,,Пригородный п,Пушкина ул,9,,",магазин
"ООО ""МРОВ""",0330-Лен,3016048839,"г. Астрахань, ул. 4я Черниговская, 20, ,",01.07.09,01.07.14,",414032,Астраханская обл,,Астрахань г,,Черниговская 4-я ул,20,,",магазин
"ООО ""МФ ""Императрица""",0418-Кир,3015070824,"416450, Астраханская обл, Началово с, ул. Емельянова, д.6",31.10.08,31.10.13,",414028,,,Астрахань г,,Адмирала Нахимова ул,56 ""а"",,",предпрятие общественного питания
"ООО ""МФ ""Императрица""",0418-Кир,3015070824,"416450, Астраханская обл, Началово с, ул. Емельянова, д.6",31.10.08,31.10.13,",414028,,,Астрахань г,,Адмирала Нахимова ул,58 ""а"",,",предпрятие общественного питания
